Detector,Sli,Guard,Pfa,N,NMoments,Images,ShipsTotal,ShipsDetected,Pd_pooled,FalsePixels,BackgroundPixels,Pfa_pooled,PfaRatio,TP,FP,FN,Precision_pooled,Recall_pooled,F1_pooled,FractionInvalid,CoverageFraction,MaxLogMismatchPct,MedianShape,IQRShape,MedianC2,MedianSkew,EstMsPerMP,TotalMsPerMP
BurrXII,11,7,1e-06,72,3,250,895,26,0.0290502793296089,1677,97995110,1.71130988066649e-05,17.1130988066649,26,1301,869,0.0195930670685757,0.0290502793296089,0.0234023402340234,0.37980581875,0.62019418125,0,2.68102710843707,2.72439554613602,0.106947469577296,-0.910507787687074,343.6933075,567.972498125
CA-CFAR,11,7,1e-06,72,0,250,895,1,0.00111731843575419,138,158561677,8.70323792047179e-07,0.870323792047179,1,66,894,0.0149253731343284,0.00111731843575419,0.00207900207900208,0,1,0,NaN,NaN,0.106947469577296,-0.910507787687074,0,201.279803125
G0,11,7,1e-06,72,3,250,895,16,0.017877094972067,1032,36866581,2.79928317735784e-05,27.9928317735784,16,711,879,0.0220082530949106,0.017877094972067,0.0197287299630086,0.76364936875,0.23635063125,0,23.5568116001475,37.4216394651059,0.106947469577296,-0.910507787687074,3171.28952625,3570.921925625
G0-L1,11,7,1e-06,72,2,250,895,0,0,0,35912,0,0,0,0,895,0,0,0,0.9996240375,0.0003759625,0,11.230179126338,17.7526318332673,0.106947469577296,-0.910507787687074,23.243655625,223.386495625
GenGamma,11,7,1e-06,72,3,250,895,189,0.211173184357542,207966,158086602,0.00131551945180022,1315.51945180022,189,179275,706,0.00105313600499264,0.211173184357542,0.00209582000343759,0.00317335,0.99682665,0,1.41706657198999,1.91607349259589,0.106947469577296,-0.910507787687074,156.6399575,1059.37817
GenGamma-exact,11,7,1e-06,72,3,250,895,170,0.189944134078212,144705,147257357,0.00098266737192628,982.66737192628,170,128103,725,0.0013252983870339,0.189944134078212,0.00263223089310046,0.0710668125,0.9289331875,0,1.56632363014206,1.95414895626981,0.106947469577296,-0.910507787687074,384.8894075,1236.8399525
K,11,7,1e-06,72,2,250,895,0,0,0,35912,0,0,0,0,895,0,0,0,0.9996240375,0.0003759625,0,NaN,NaN,0.106947469577296,-0.910507787687074,9.44271937499999,233.314009375
Lognormal,11,7,1e-06,72,2,250,895,7,0.00782122905027933,779,158561677,4.91291473916487e-06,4.91291473916487,7,404,888,0.0170316301703163,0.00782122905027933,0.0107197549770291,0,1,0,0.327028133319113,0.0581709051986545,0.106947469577296,-0.910507787687074,5.743831875,202.886121875
Weibull,11,7,1e-06,72,2,250,895,403,0.450279329608939,96533,158561677,0.000608804105925292,608.804105925292,403,47718,492,0.00837472205482014,0.450279329608939,0.0164436102497144,0,1,0,3.92183587312137,0.697346584998486,0.106947469577296,-0.910507787687074,7.221378125,204.190324375
BurrXII,15,11,1e-06,104,3,250,895,28,0.0312849162011173,1420,93878128,1.51259939908474e-05,15.1259939908474,28,1008,867,0.027027027027027,0.0312849162011173,0.0290005178663905,0.4051886375,0.5948113625,0,2.93332997885689,3.16634889192662,0.10814782627847,-0.956445647969013,329.344855625,550.806715625
CA-CFAR,15,11,1e-06,104,0,250,895,3,0.00335195530726257,300,158561677,1.89200824358082e-06,1.89200824358082,3,118,892,0.0247933884297521,0.00335195530726257,0.00590551181102362,0,1,0,NaN,NaN,0.10814782627847,-0.956445647969013,0,199.506136875
G0,15,11,1e-06,104,3,250,895,28,0.0312849162011173,1163,30682727,3.79040624387787e-05,37.9040624387787,28,753,867,0.0358514724711908,0.0312849162011173,0.0334128878281623,0.8016340125,0.1983659875,0,27.9892642418803,46.1066429244285,0.10814782627847,-0.956445647969013,3110.44777875,3476.4234425
G0-L1,15,11,1e-06,104,2,250,895,0,0,0,38306,0,0,0,0,895,0,0,0,0.9995152875,0.0004847125,0,10.3456009247043,16.9425357763939,0.10814782627847,-0.956445647969013,23.02819,221.33695375
GenGamma,15,11,1e-06,104,3,250,895,161,0.179888268156425,179634,158235508,0.00113523192278689,1135.23192278689,161,154509,734,0.00104092584211547,0.179888268156425,0.00206987432905859,0.0022228125,0.9977771875,0,1.28921810688802,1.53009300038649,0.10814782627847,-0.956445647969013,155.333928125,1036.905373125
GenGamma-exact,15,11,1e-06,104,3,250,895,163,0.182122905027933,143058,149680076,0.000955758467145621,955.758467145621,163,126358,732,0.00128832367749227,0.182122905027933,0.00255854837696993,0.0558273375,0.9441726625,0,1.40755036499733,1.56216132505969,0.10814782627847,-0.956445647969013,394.08614125,1243.31348875
K,15,11,1e-06,104,2,250,895,0,0,0,38306,0,0,0,0,895,0,0,0,0.9995152875,0.0004847125,0,NaN,NaN,0.10814782627847,-0.956445647969013,10.10455625,207.13869375
Lognormal,15,11,1e-06,104,2,250,895,8,0.00893854748603352,587,158561677,3.70202946327315e-06,3.70202946327315,8,227,887,0.0340425531914894,0.00893854748603352,0.0141592920353982,0,1,0,0.328857896641081,0.0494016494882826,0.10814782627847,-0.956445647969013,5.6029525,200.809753125
Weibull,15,11,1e-06,104,2,250,895,500,0.558659217877095,93237,158561677,0.000588017242022484,588.017242022484,500,38280,395,0.0128932439401753,0.558659217877095,0.0252047889098929,0,1,0,3.90002344712921,0.575287730934135,0.10814782627847,-0.956445647969013,6.9755725,202.080625625
BurrXII,17,13,1e-06,120,3,250,895,45,0.0502793296089385,1316,92531305,1.42222137686267e-05,14.2222137686267,45,897,850,0.0477707006369427,0.0502793296089385,0.0489929232444203,0.41348238125,0.58651761875,0,3.05329269068498,3.32341604455028,0.108657926385734,-0.972411188406006,325.315643125,546.844178125
CA-CFAR,17,13,1e-06,120,0,250,895,8,0.00893854748603352,372,158561677,2.34609022204022e-06,2.34609022204022,8,159,887,0.0479041916167665,0.00893854748603352,0.0150659133709981,0,1,0,NaN,NaN,0.108657926385734,-0.972411188406006,0,200.136270625
G0,17,13,1e-06,120,3,250,895,43,0.0480446927374302,1259,28605999,4.40117473261465e-05,44.0117473261465,43,761,852,0.0534825870646766,0.0480446927374302,0.0506180105944673,0.8143796375,0.1856203625,0,29.7598563750378,49.3263411396633,0.108657926385734,-0.972411188406006,3103.25685625,3458.475966875
G0-L1,17,13,1e-06,120,2,250,895,0,0,0,41961,0,0,0,0,895,0,0,0,0.99945696875,0.00054303125,0,10.79374533644,17.5200308965361,0.108657926385734,-0.972411188406006,23.242468125,222.223215625
GenGamma,17,13,1e-06,120,3,250,895,178,0.198882681564246,165351,158248732,0.00104488041016341,1044.88041016341,178,142068,717,0.00125135328937193,0.198882681564246,0.00248705821532615,0.0021388,0.9978612,0,1.24854452548129,1.41436669133154,0.108657926385734,-0.972411188406006,155.372345,1034.202419375
GenGamma-exact,17,13,1e-06,120,3,250,895,167,0.18659217877095,136926,150415329,0.000910319452879699,910.319452879699,167,120835,728,0.00138014247698385,0.18659217877095,0.0027400182120971,0.05120891875,0.94879108125,0,1.36370232344922,1.45280037066978,0.108657926385734,-0.972411188406006,396.921409375,1247.378745625
K,17,13,1e-06,120,2,250,895,0,0,0,41961,0,0,0,0,895,0,0,0,0.99945696875,0.00054303125,0,NaN,NaN,0.108657926385734,-0.972411188406006,9.294184375,206.943140625
Lognormal,17,13,1e-06,120,2,250,895,8,0.00893854748603352,577,158561677,3.63896252182045e-06,3.63896252182045,8,208,887,0.037037037037037,0.00893854748603352,0.0144014401440144,0,1,0,0.329632548182294,0.0463680233878434,0.108657926385734,-0.972411188406006,5.67262375,201.558614375
Weibull,17,13,1e-06,120,2,250,895,555,0.620111731843575,92658,158561677,0.000584365666112373,584.365666112373,555,36187,340,0.015105329051222,0.620111731843575,0.0294922549618726,0,1,0,3.89085814255221,0.535778601129583,0.108657926385734,-0.972411188406006,6.99503125,202.717609375
BurrXII,21,15,1e-06,216,3,250,895,59,0.0659217877094972,979,88585822,1.10514298777969e-05,11.0514298777969,59,578,836,0.0926216640502355,0.0659217877094972,0.077023498694517,0.4379768875,0.5620231125,0,3.9092085787581,4.86745154255002,0.110109480339593,-1.03783730017263,308.6719375,530.253861875
CA-CFAR,21,15,1e-06,216,0,250,895,27,0.0301675977653631,452,158561677,2.85062575366178e-06,2.85062575366178,27,181,868,0.129807692307692,0.0301675977653631,0.0489573889392566,0,1,0,NaN,NaN,0.110109480339593,-1.03783730017263,0,201.6172975
G0,21,15,1e-06,216,3,250,895,77,0.0860335195530726,1000,21218193,4.71293667655865e-05,47.1293667655865,77,509,818,0.131399317406143,0.0860335195530726,0.103983794733288,0.86025809375,0.13974190625,0,34.9066209298952,66.7329959653408,0.110109480339593,-1.03783730017263,3034.254298125,3350.728765625
G0-L1,21,15,1e-06,216,2,250,895,0,0,0,42623,0,0,0,0,895,0,0,0,0.99946379375,0.00053620625,0,12.7943272315762,20.3016630787554,0.110109480339593,-1.03783730017263,22.91636875,223.15807125
GenGamma,21,15,1e-06,216,3,250,895,166,0.185474860335196,114863,158255241,0.000725808505766959,725.808505766959,166,98814,729,0.00167710648615882,0.185474860335196,0.00332415519399249,0.00210078125,0.99789921875,0,1.09943409181702,0.971125049343118,0.110109480339593,-1.03783730017263,156.14585125,1017.261143125
GenGamma-exact,21,15,1e-06,216,3,250,895,164,0.183240223463687,107163,152328315,0.000703500199552526,703.500199552526,164,94034,731,0.00174101360963078,0.183240223463687,0.00344925493990094,0.0392274125,0.9607725875,0,1.19608205717567,0.992690904568498,0.110109480339593,-1.03783730017263,404.437563125,1252.774615
K,21,15,1e-06,216,2,250,895,0,0,0,42623,0,0,0,0,895,0,0,0,0.99946379375,0.00053620625,0,NaN,NaN,0.110109480339593,-1.03783730017263,9.10835562499999,208.0732975
Lognormal,21,15,1e-06,216,2,250,895,9,0.0100558659217877,420,158561677,2.64881154101315e-06,2.64881154101315,9,121,886,0.0692307692307692,0.0100558659217877,0.0175609756097561,0,1,0,0.331827260432991,0.0346258682338068,0.110109480339593,-1.03783730017263,5.711865625,203.029044375
Weibull,21,15,1e-06,216,2,250,895,602,0.672625698324022,81405,158561677,0.000513396436895657,513.396436895657,602,28088,293,0.0209829208783548,0.672625698324022,0.0406962988000676,0,1,0,3.86511816634206,0.398302193861767,0.110109480339593,-1.03783730017263,6.992355,204.148288125
BurrXII,31,21,1e-06,520,3,250,895,89,0.0994413407821229,910,88451129,1.02881671527336e-05,10.2881671527336,89,420,806,0.174852652259332,0.0994413407821229,0.126780626780627,0.43858768125,0.56141231875,0,5.17627431416034,6.42024492251257,0.111411103887813,-1.07115647240394,300.067780625,523.583915625
CA-CFAR,31,21,1e-06,520,0,250,895,97,0.108379888268156,490,158561677,3.09028013118201e-06,3.09028013118201,97,169,798,0.364661654135338,0.108379888268156,0.167097329888028,0,1,0,NaN,NaN,0.111411103887813,-1.07115647240394,0,204.1397375
G0,31,21,1e-06,520,3,250,895,108,0.120670391061453,795,17307815,4.59330077193453e-05,45.9330077193453,108,320,787,0.252336448598131,0.120670391061453,0.163265306122449,0.88428023125,0.11571976875,0,4.9248136277121,19.3255494458303,0.111411103887813,-1.07115647240394,2977.540349375,3274.54832
G0-L1,31,21,1e-06,520,2,250,895,0,0,0,55374,0,0,0,0,895,0,0,0,0.9994544875,0.0005455125,0,15.2491516897008,23.125899445316,0.111411103887813,-1.07115647240394,22.78578125,225.422629375
GenGamma,31,21,1e-06,520,3,250,895,170,0.189944134078212,74350,158219670,0.00046991628790529,469.91628790529,170,64932,725,0.00261128690362815,0.189944134078212,0.00515174932193888,0.0023174125,0.9976825875,0,1.03280164026158,0.55443151910083,0.111411103887813,-1.07115647240394,155.32277625,1006.39658125
GenGamma-exact,31,21,1e-06,520,3,250,895,167,0.18659217877095,81548,153486333,0.00053130463413964,531.30463413964,167,71640,728,0.00232567855501553,0.18659217877095,0.00459409644851586,0.03196094375,0.96803905625,0,1.12673448558486,0.577692206975184,0.111411103887813,-1.07115647240394,409.8330025,1257.96837625
K,31,21,1e-06,520,2,250,895,0,0,0,55374,0,0,0,0,895,0,0,0,0.9994544875,0.0005455125,0,NaN,NaN,0.111411103887813,-1.07115647240394,10.152460625,211.44893875
Lognormal,31,21,1e-06,520,2,250,895,19,0.0212290502793296,398,158561677,2.51006426981723e-06,2.51006426981723,19,84,876,0.184466019417476,0.0212290502793296,0.0380761523046092,0,1,0,0.333783008349141,0.0229034148828289,0.111411103887813,-1.07115647240394,5.729381875,205.55003375
Weibull,31,21,1e-06,520,2,250,895,673,0.75195530726257,74977,158561677,0.000472857006929865,472.857006929865,673,23185,222,0.0282085673568614,0.75195530726257,0.0543772472023593,0,1,0,3.84246615692305,0.256578185689142,0.111411103887813,-1.07115647240394,7.136899375,206.813625
BurrXII,41,27,1e-06,952,3,250,895,103,0.115083798882682,900,89136821,1.00968375347377e-05,10.0968375347377,103,377,792,0.214583333333333,0.115083798882682,0.149818181818182,0.43420771875,0.56579228125,0,5.71641928363199,6.01438904531512,0.112441131798361,-1.07553943739774,296.977021875,523.4177625
CA-CFAR,41,27,1e-06,952,0,250,895,144,0.160893854748603,712,158561677,4.49036623143182e-06,4.49036623143182,144,206,751,0.411428571428571,0.160893854748603,0.231325301204819,0,1,0,NaN,NaN,0.112441131798361,-1.07553943739774,0,207.154331875
G0,41,27,1e-06,952,3,250,895,119,0.132960893854749,903,17620227,5.12479209263309e-05,51.2479209263309,119,303,776,0.281990521327014,0.132960893854749,0.180713743356112,0.8821668625,0.1178331375,0,2.93737360443126,4.12743996890828,0.112441131798361,-1.07553943739774,2933.17622125,3233.867894375
G0-L1,41,27,1e-06,952,2,250,895,0,0,0,51978,0,0,0,0,895,0,0,0,0.9995691375,0.0004308625,0,17.1496118111588,24.9261510943039,0.112441131798361,-1.07553943739774,22.39058125,227.882429375
GenGamma,41,27,1e-06,952,3,250,895,171,0.191061452513966,62583,158188915,0.000395621905618355,395.621905618355,171,54449,724,0.00313072134749176,0.191061452513966,0.00616049716292894,0.0025030375,0.9974969625,0,1.02446167899183,0.399123790421865,0.112441131798361,-1.07553943739774,155.069361875,1003.7906825
GenGamma-exact,41,27,1e-06,952,3,250,895,168,0.187709497206704,76911,153863110,0.000499866407223928,499.866407223928,168,66932,727,0.00250372578241431,0.187709497206704,0.00494153981910435,0.0295885625,0.9704114375,0,1.11805699685042,0.417450329651608,0.112441131798361,-1.07553943739774,409.9883275,1258.506466875
K,41,27,1e-06,952,2,250,895,0,0,0,51978,0,0,0,0,895,0,0,0,0.9995691375,0.0004308625,0,NaN,NaN,0.112441131798361,-1.07553943739774,8.67482499999999,212.969550625
Lognormal,41,27,1e-06,952,2,250,895,33,0.0368715083798883,496,158561677,3.12812029605363e-06,3.12812029605363,33,95,862,0.2578125,0.0368715083798883,0.0645161290322581,0,1,0,0.335322418358707,0.0173312736747629,0.112441131798361,-1.07553943739774,5.675320625,208.4986875
Weibull,41,27,1e-06,952,2,250,895,699,0.781005586592179,75147,158561677,0.000473929144934561,473.929144934561,699,21594,196,0.0313551338985332,0.781005586592179,0.0602898050715888,0,1,0,3.82482603607117,0.19173859301011,0.112441131798361,-1.07553943739774,7.029678125,209.7299475
BurrXII,51,41,1e-06,920,3,250,895,178,0.198882681564246,1266,89684796,1.41161050307791e-05,14.1161050307791,178,449,717,0.283891547049442,0.198882681564246,0.233902759526938,0.43076424375,0.56923575625,0,5.40314039691893,5.99102732878347,0.112667037895236,-1.07289959291226,298.97051625,529.86815125
CA-CFAR,51,41,1e-06,920,0,250,895,222,0.24804469273743,1017,158561677,6.41390794573899e-06,6.41390794573899,222,229,673,0.492239467849224,0.24804469273743,0.329866270430906,0,1,0,NaN,NaN,0.112667037895236,-1.07289959291226,0,211.463095
G0,51,41,1e-06,920,3,250,895,180,0.201117318435754,1112,18683478,5.95178263918527e-05,59.5178263918527,180,353,715,0.337711069418386,0.201117318435754,0.252100840336134,0.87546859375,0.12453140625,0,3.06643069901132,4.31742999021867,0.112667037895236,-1.07289959291226,2961.785309375,3272.220876875
G0-L1,51,41,1e-06,920,2,250,895,0,0,0,51184,0,0,0,0,895,0,0,0,0.99961418125,0.00038581875,0,18.3531475484923,24.9991124667521,0.112667037895236,-1.07289959291226,22.456169375,232.161975625
GenGamma,51,41,1e-06,920,3,250,895,293,0.327374301675978,64996,158168827,0.000410928001634608,410.928001634608,293,55096,602,0.00528985899727383,0.327374301675978,0.0104114846137446,0.002603375,0.997396625,0,1.02944401220481,0.413711992063411,0.112667037895236,-1.07289959291226,156.851580625,1009.699261875
GenGamma-exact,51,41,1e-06,920,3,250,895,291,0.325139664804469,78537,153832945,0.000510534333201513,510.534333201513,291,67169,604,0.00431366735843463,0.325139664804469,0.00851437349133202,0.02975598125,0.97024401875,0,1.12324220120006,0.432348424313342,0.112667037895236,-1.07289959291226,407.359815625,1262.34034875
K,51,41,1e-06,920,2,250,895,0,0,0,51184,0,0,0,0,895,0,0,0,0.99961418125,0.00038581875,0,NaN,NaN,0.112667037895236,-1.07289959291226,8.6852525,217.35847
Lognormal,51,41,1e-06,920,2,250,895,59,0.0659217877094972,665,158561677,4.19395160660416e-06,4.19395160660416,59,117,836,0.335227272727273,0.0659217877094972,0.110177404295051,0,1,0,0.335659108943495,0.0176435275614946,0.112667037895236,-1.07289959291226,5.740869375,213.004360625
Weibull,51,41,1e-06,920,2,250,895,761,0.850279329608939,84006,158561677,0.000529800148367502,529.800148367502,761,22905,134,0.0321558353756444,0.850279329608939,0.0619681609055006,0,1,0,3.82098921624896,0.19490002044242,0.112667037895236,-1.07289959291226,7.157183125,214.27068625
BurrXII,61,49,1e-06,1320,3,250,895,262,0.292737430167598,1241,90233440,1.3753216102589e-05,13.753216102589,262,430,633,0.378612716763006,0.292737430167598,0.330182734719597,0.42734841875,0.57265158125,0,5.6088135127132,6.0366071727144,0.112830815333539,-1.07373184952346,299.52957125,533.4688625
CA-CFAR,61,49,1e-06,1320,0,250,895,268,0.299441340782123,1098,158561677,6.92475017150582e-06,6.92475017150582,268,258,627,0.509505703422053,0.299441340782123,0.377199155524279,0,1,0,NaN,NaN,0.112830815333539,-1.07373184952346,0,214.325325
G0,61,49,1e-06,1320,3,250,895,263,0.293854748603352,1096,19500616,5.62033527556258e-05,56.2033527556258,263,314,632,0.45580589254766,0.293854748603352,0.357336956521739,0.87044319375,0.12955680625,0,3.17972236752184,3.45367842817929,0.112830815333539,-1.07373184952346,2942.016183125,3258.817086875
G0-L1,61,49,1e-06,1320,2,250,895,0,0,0,39591,0,0,0,0,895,0,0,0,0.99970046875,0.00029953125,0,15.8901805687063,24.0090182016562,0.112830815333539,-1.07373184952346,22.114033125,234.552405
GenGamma,61,49,1e-06,1320,3,250,895,366,0.408938547486034,60909,158143486,0.000385150229962681,385.150229962681,366,51386,529,0.00707219044674602,0.408938547486034,0.0139039261496382,0.0027510875,0.9972489125,0,1.02782782143748,0.343650751075183,0.112830815333539,-1.07373184952346,154.010200625,1007.564966875
GenGamma-exact,61,49,1e-06,1320,3,250,895,364,0.406703910614525,78131,154000513,0.000507342465800747,507.342465800747,364,66382,531,0.00545351032271597,0.406703910614525,0.0107627030942771,0.02869135,0.97130865,0,1.12156035567967,0.358995444896886,0.112830815333539,-1.07373184952346,408.475266875,1266.40832375
K,61,49,1e-06,1320,2,250,895,0,0,0,39591,0,0,0,0,895,0,0,0,0.99970046875,0.00029953125,0,NaN,NaN,0.112830815333539,-1.07373184952346,8.37186499999999,219.895954375
Lognormal,61,49,1e-06,1320,2,250,895,103,0.115083798882682,730,158561677,4.60388672604667e-06,4.60388672604667,103,111,792,0.481308411214953,0.115083798882682,0.185752930568079,0,1,0,0.335902983331895,0.0150086653581506,0.112830815333539,-1.07373184952346,5.646559375,215.7456025
Weibull,61,49,1e-06,1320,2,250,895,760,0.849162011173184,86352,158561677,0.000544595652832305,544.595652832305,760,22467,135,0.0327205407499892,0.849162011173184,0.063013017162756,0,1,0,3.81821509948154,0.164673710376141,0.112830815333539,-1.07373184952346,7.134348125,217.142761875
BurrXII,71,57,1e-06,1792,3,250,895,318,0.355307262569832,1260,90740015,1.38858253439786e-05,13.8858253439786,318,415,577,0.433833560709413,0.355307262569832,0.390663390663391,0.42424779375,0.57575220625,0,5.10386766196146,5.57011851576982,0.112952921113715,-1.07430959465142,299.9014725,533.72164375
CA-CFAR,71,57,1e-06,1792,0,250,895,298,0.332960893854749,1123,158561677,7.08241752513755e-06,7.08241752513755,298,254,597,0.539855072463768,0.332960893854749,0.411886662059433,0,1,0,NaN,NaN,0.112952921113715,-1.07430959465142,0,214.54609375
G0,71,57,1e-06,1792,3,250,895,320,0.357541899441341,1115,20374221,5.47260187272927e-05,54.7260187272927,320,289,575,0.525451559934319,0.357541899441341,0.425531914893617,0.86521715,0.13478285,0,3.49844041851879,3.49024697025721,0.112952921113715,-1.07430959465142,2926.10701,3246.66191125
G0-L1,71,57,1e-06,1792,2,250,895,0,0,0,29342,0,0,0,0,895,0,0,0,0.999775,0.000225,0,17.6217412212624,29.9172195025711,0.112952921113715,-1.07430959465142,21.9884525,234.435879375
GenGamma,71,57,1e-06,1792,3,250,895,433,0.483798882681564,58605,158114765,0.000370648496995205,370.648496995205,433,48891,462,0.00877868785986538,0.483798882681564,0.0172444692247954,0.002922975,0.997077025,0,1.02670499679652,0.296696238018134,0.112952921113715,-1.07430959465142,153.593279375,1006.02716375
GenGamma-exact,71,57,1e-06,1792,3,250,895,432,0.48268156424581,78834,154115143,0.000511526631747018,511.526631747018,432,66416,463,0.00646242221158449,0.48268156424581,0.0127540852929454,0.0279680625,0.9720319375,0,1.12039165423479,0.308356691386418,0.112952921113715,-1.07430959465142,407.444745625,1267.71209125
K,71,57,1e-06,1792,2,250,895,0,0,0,29342,0,0,0,0,895,0,0,0,0.999775,0.000225,0,NaN,NaN,0.112952921113715,-1.07430959465142,8.14421749999999,219.759101875
Lognormal,71,57,1e-06,1792,2,250,895,126,0.140782122905028,824,158561677,5.196715975702e-06,5.196715975702,126,117,769,0.518518518518518,0.140782122905028,0.221441124780316,0,1,0,0.336084673892934,0.0131455788933553,0.112952921113715,-1.07430959465142,5.6660925,216.04673375
Weibull,71,57,1e-06,1792,2,250,895,763,0.852513966480447,88482,158561677,0.000558028911361728,558.028911361728,763,22170,132,0.0332708324248899,0.852513966480447,0.0640423031727379,0,1,0,3.81615134042419,0.143282561160879,0.112952921113715,-1.07430959465142,7.12678,217.398869375
BurrXII,81,65,1e-06,2336,3,250,895,350,0.391061452513966,1506,91159678,1.65204620402455e-05,16.5204620402455,350,458,545,0.433168316831683,0.391061452513966,0.411039342337052,0.42176356875,0.57823643125,0,4.79599117393274,5.36281387384608,0.113051061889725,-1.07401430735607,296.32830125,533.217265625
CA-CFAR,81,65,1e-06,2336,0,250,895,307,0.343016759776536,1261,158561677,7.95274131718473e-06,7.95274131718473,307,303,588,0.50327868852459,0.343016759776536,0.40797342192691,0,1,0,NaN,NaN,0.113051061889725,-1.07401430735607,0,217.68730375
G0,81,65,1e-06,2336,3,250,895,342,0.382122905027933,1048,21211655,4.9406800176601e-05,49.406800176601,342,274,553,0.555194805194805,0.382122905027933,0.452680344142952,0.86033464375,0.13966535625,0,3.78269495467317,3.84784687097016,0.113051061889725,-1.07401430735607,2897.288480625,3224.40376625
G0-L1,81,65,1e-06,2336,2,250,895,0,0,0,22255,0,0,0,0,895,0,0,0,0.999831,0.000169,0,19.2318934524129,29.1535856599449,0.113051061889725,-1.07401430735607,21.691451875,237.127614375
GenGamma,81,65,1e-06,2336,3,250,895,462,0.516201117318436,58113,158088476,0.000367597951921556,367.597951921556,462,47543,433,0.00962399750026039,0.516201117318436,0.0188957055214724,0.003076775,0.996923225,0,1.0272472476568,0.261330847988837,0.113051061889725,-1.07401430735607,152.61377375,1007.936070625
GenGamma-exact,81,65,1e-06,2336,3,250,895,461,0.515083798882682,80534,154193420,0.000522292066678332,522.292066678332,461,66656,434,0.00686860258950787,0.515083798882682,0.0135564312180204,0.027471925,0.972528075,0,1.12095556453406,0.271130316716015,0.113051061889725,-1.07401430735607,405.27382375,1269.0876425
K,81,65,1e-06,2336,2,250,895,0,0,0,22255,0,0,0,0,895,0,0,0,0.999831,0.000169,0,NaN,NaN,0.113051061889725,-1.07401430735607,8.044545,222.708921875
Lognormal,81,65,1e-06,2336,2,250,895,155,0.173184357541899,915,158561677,5.77062514292151e-06,5.77062514292151,155,126,740,0.551601423487544,0.173184357541899,0.263605442176871,0,1,0,0.336230646325733,0.0117169542488844,0.113051061889725,-1.07401430735607,5.655245625,219.001368125
Weibull,81,65,1e-06,2336,2,250,895,762,0.851396648044693,91501,158561677,0.000577068820986297,577.068820986297,762,22178,133,0.0332170880557977,0.851396648044693,0.0639395846444305,0,1,0,3.81449462475321,0.127629163038551,0.113051061889725,-1.07401430735607,7.079791875,220.342395
BurrXII,91,73,1e-06,2952,3,250,895,375,0.418994413407821,1997,91617039,2.1797255421014e-05,21.797255421014,375,543,520,0.408496732026144,0.418994413407821,0.413678985107557,0.4191028,0.5808972,0,4.59164999196444,4.10509522935234,0.113108972432715,-1.07372301949347,298.6297575,535.918634375
CA-CFAR,91,73,1e-06,2952,0,250,895,318,0.355307262569832,1424,158561677,8.98073246286365e-06,8.98073246286365,318,334,577,0.487730061349693,0.355307262569832,0.411118293471235,0,1,0,NaN,NaN,0.113108972432715,-1.07372301949347,0,218.136284375
G0,91,73,1e-06,2952,3,250,895,353,0.394413407821229,1184,21976238,5.38763731990889e-05,53.8763731990889,353,282,542,0.555905511811024,0.394413407821229,0.461437908496732,0.85594709375,0.14405290625,0,4.13135837322332,4.2797333999369,0.113108972432715,-1.07372301949347,2881.96458375,3212.854866875
G0-L1,91,73,1e-06,2952,2,250,895,0,0,0,17697,0,0,0,0,895,0,0,0,0.9998669625,0.0001330375,0,27.6563891621431,31.8395818730817,0.113108972432715,-1.07372301949347,21.447934375,237.347269375
GenGamma,91,73,1e-06,2952,3,250,895,487,0.544134078212291,59155,158067505,0.000374238841816349,374.238841816349,487,46869,408,0.0102838077540333,0.544134078212291,0.0201861101324325,0.0032022125,0.9967977875,0,1.02778360052038,0.234825418525689,0.113108972432715,-1.07372301949347,153.0038875,1008.358170625
GenGamma-exact,91,73,1e-06,2952,3,250,895,487,0.544134078212291,82989,154249464,0.000538018077002848,538.018077002848,487,67065,408,0.00720926101373757,0.544134078212291,0.0142299881660263,0.02712441875,0.97287558125,0,1.12151391357108,0.244923102534669,0.113108972432715,-1.07372301949347,404.946450625,1268.850310625
K,91,73,1e-06,2952,2,250,895,0,0,0,17697,0,0,0,0,895,0,0,0,0.9998669625,0.0001330375,0,NaN,NaN,0.113108972432715,-1.07372301949347,7.99673999999999,223.11274625
Lognormal,91,73,1e-06,2952,2,250,895,175,0.195530726256983,1026,158561677,6.47066819304642e-06,6.47066819304642,175,136,720,0.562700964630225,0.195530726256983,0.290215588723051,0,1,0,0.336316716050709,0.0106670448746278,0.113108972432715,-1.07372301949347,5.610620625,219.47967375
Weibull,91,73,1e-06,2952,2,250,895,748,0.835754189944134,94760,158561677,0.00059762233720573,597.62233720573,748,22398,147,0.0323165989803854,0.835754189944134,0.062227028825756,0,1,0,3.81351925274065,0.115067329057414,0.113108972432715,-1.07372301949347,7.0338825,220.830200625
BurrXII,101,73,1e-06,4872,3,250,895,360,0.402234636871508,1973,92026460,2.14394859913116e-05,21.4394859913116,360,559,535,0.391730141458107,0.402234636871508,0.396912899669239,0.41659123125,0.58340876875,0,4.61095620223622,3.57030771700512,0.113028618148891,-1.07497335974983,297.22551625,535.874754375
CA-CFAR,101,73,1e-06,4872,0,250,895,312,0.348603351955307,1397,158561677,8.81045172094137e-06,8.81045172094137,312,341,583,0.477794793261868,0.348603351955307,0.403100775193798,0,1,0,NaN,NaN,0.113028618148891,-1.07497335974983,0,219.70245
