Detector,Sli,Guard,Pfa,N,NMoments,Images,ShipsTotal,ShipsDetected,Pd_pooled,FalsePixels,BackgroundPixels,Pfa_pooled,PfaRatio,TP,FP,FN,Precision_pooled,Recall_pooled,F1_pooled,FractionInvalid,CoverageFraction,MaxLogMismatchPct,MedianShape,IQRShape,MedianC2,MedianSkew,EstMsPerMP,TotalMsPerMP
G0,17,13,1e-05,120,3,60,189,10,0.0529100529100529,616,7272646,8.47009465330775e-05,8.47009465330775,10,374,179,0.0260416666666667,0.0529100529100529,0.0349040139616056,0.801336328125,0.198663671875,0,27.7170709519684,47.4557304252481,0.107254902632758,-0.963263827290802,3495.763265625,3900.90611458333
G0-L1,17,13,1e-05,120,2,60,189,0,0,0,8222,0,0,0,0,189,0,0,0,0.999522760416667,0.000477239583333333,0,10.9580077319186,18.1830346251835,0.107254902632758,-0.963263827290802,26.1724088541667,250.663140625
GenGamma,17,13,1e-05,120,3,60,189,37,0.195767195767196,55981,37835491,0.00147958962657575,147.958962657575,37,46835,152,0.000789383853899983,0.195767195767196,0.00157242727523852,0.00233617187500001,0.997663828125,0,1.27074148355253,1.44352956639652,0.107254902632758,-0.963263827290802,174.547244791667,1159.29072135417
GenGamma-exact,17,13,1e-05,120,3,60,189,34,0.17989417989418,45799,36178914,0.00126590311693712,126.590311693712,34,39405,155,0.000862090823803849,0.17989417989418,0.00171595841324316,0.045698828125,0.954301171875,0,1.37691043618916,1.48945640590018,0.107254902632758,-0.963263827290802,466.2807265625,1419.8241171875
K,17,13,1e-05,120,2,60,189,0,0,0,8222,0,0,0,0,189,0,0,0,0.999522760416667,0.000477239583333333,0,NaN,NaN,0.107254902632758,-0.963263827290802,11.0061770833333,233.738122395833
Lognormal,17,13,1e-05,120,2,60,189,5,0.0264550264550265,279,37914812,7.35860169898772e-06,0.735860169898772,5,128,184,0.037593984962406,0.0264550264550265,0.031055900621118,0,1,0,0.327497603478077,0.0472656221105979,0.107254902632758,-0.963263827290802,6.47450260416667,227.068541666667
Weibull,17,13,1e-05,120,2,60,189,137,0.724867724867725,36810,37914812,0.00097086067576967,97.086067576967,137,16677,52,0.00814797192815511,0.724867724867725,0.0161148032700112,0,1,0,3.91621946356527,0.541948620069244,0.107254902632758,-0.963263827290802,7.93872395833333,228.685776041667
BurrXII,21,15,1e-05,216,3,60,189,13,0.0687830687830688,589,21920774,2.68694891886573e-05,2.68694891886573,13,349,176,0.0359116022099447,0.0687830687830688,0.0471869328493648,0.417703333333333,0.582296666666667,0,3.81845884259573,4.75973570938385,0.108167498172672,-1.0200093248858,353.547442708333,608.0677734375
CA-CFAR,21,15,1e-05,216,0,60,189,11,0.0582010582010582,377,37914812,9.94334351440276e-06,0.994334351440276,11,133,178,0.0763888888888889,0.0582010582010582,0.0660660660660661,0,1,0,NaN,NaN,0.108167498172672,-1.0200093248858,0,230.700703125
G0,21,15,1e-05,216,3,60,189,18,0.0952380952380952,548,5451580,0.000100521316755876,10.0521316755876,18,262,171,0.0642857142857143,0.0952380952380952,0.0767590618336887,0.848317239583333,0.151682760416667,0,35.0905701040101,64.8008252645065,0.108167498172672,-1.0200093248858,3420.378859375,3786.87895572917
G0-L1,21,15,1e-05,216,2,60,189,0,0,0,6339,0,0,0,0,189,0,0,0,0.999582942708333,0.000417057291666667,0,13.7844098545925,21.2121687018737,0.108167498172672,-1.0200093248858,26.3593151041667,255.4451953125
GenGamma,21,15,1e-05,216,3,60,189,35,0.185185185185185,40987,37841887,0.00108311194946489,108.311194946489,35,33939,154,0.00103019956437276,0.185185185185185,0.00204900038052864,0.002167578125,0.997832421875,0,1.13766805361489,1.0214013403839,0.108167498172672,-1.0200093248858,174.9217265625,1142.181390625
GenGamma-exact,21,15,1e-05,216,3,60,189,33,0.174603174603175,37059,36667301,0.00101068251519249,101.068251519249,33,31329,156,0.00105222881193801,0.174603174603175,0.00209185128839023,0.032916484375,0.967083515625,0,1.23747697545176,1.06444127370983,0.108167498172672,-1.0200093248858,475.497635416667,1428.53906510417
K,21,15,1e-05,216,2,60,189,0,0,0,6339,0,0,0,0,189,0,0,0,0.999582942708333,0.000417057291666667,0,NaN,NaN,0.108167498172672,-1.0200093248858,11.15103125,238.592973958333
Lognormal,21,15,1e-05,216,2,60,189,2,0.0105820105820106,211,37914812,5.56510737808749e-06,0.556510737808749,2,89,187,0.021978021978022,0.0105820105820106,0.0142857142857143,0,1,0,0.328888275147962,0.0358046981281553,0.108167498172672,-1.0200093248858,6.5767109375,232.037270833333
Weibull,21,15,1e-05,216,2,60,189,134,0.708994708994709,32309,37914812,0.000852147176675965,85.2147176675965,134,12831,55,0.0103355187042036,0.708994708994709,0.0203740307130911,0,1,0,3.89965205420419,0.402700992901659,0.108167498172672,-1.0200093248858,8.22976822916667,233.703354166667
BurrXII,31,21,1e-05,520,3,60,189,24,0.126984126984127,556,21937618,2.53445930182575e-05,2.53445930182575,24,283,165,0.0781758957654723,0.126984126984127,0.0967741935483871,0.416839765625,0.583160234375,0,5.19052884456132,6.29112541470277,0.109036278620422,-1.06600897970777,352.0445859375,618.723513020833
CA-CFAR,31,21,1e-05,520,0,60,189,37,0.195767195767196,484,37914812,1.27654595781722e-05,1.27654595781722,37,166,152,0.182266009852217,0.195767195767196,0.188775510204082,0,1,0,NaN,NaN,0.109036278620422,-1.06600897970777,0,244.0746875
G0,31,21,1e-05,520,3,60,189,25,0.132275132275132,393,4462993,8.80574986337644e-05,8.80574986337644,25,186,164,0.118483412322275,0.132275132275132,0.125,0.873276484375,0.126723515625,0,5.47690596032312,21.373463295378,0.109036278620422,-1.06600897970777,3346.92590625,3699.3300234375
G0-L1,31,21,1e-05,520,2,60,189,0,0,0,5552,0,0,0,0,189,0,0,0,0.999646744791667,0.000353255208333333,0,20.3773746987009,28.5820802103769,0.109036278620422,-1.06600897970777,25.7869947916667,267.5198515625
GenGamma,31,21,1e-05,520,3,60,189,41,0.216931216931217,28197,37832947,0.000745302764809731,74.530276480973,41,23824,148,0.00171799706683428,0.216931216931217,0.00340899642471107,0.00238408854166668,0.997615911458334,0,1.04243612122118,0.586566155239367,0.109036278620422,-1.06600897970777,177.134109375,1148.32797916667
GenGamma-exact,31,21,1e-05,520,3,60,189,42,0.222222222222222,27452,36963993,0.000742668683007271,74.2668683007271,42,23353,147,0.00179525539645223,0.222222222222222,0.00356173677069199,0.0251044010416667,0.974895598958333,0,1.13675964893666,0.616666205939391,0.109036278620422,-1.06600897970777,473.50759375,1434.75510677083
K,31,21,1e-05,520,2,60,189,0,0,0,5552,0,0,0,0,189,0,0,0,0.999646744791667,0.000353255208333333,0,NaN,NaN,0.109036278620422,-1.06600897970777,10.4513958333333,250.817669270833
Lognormal,31,21,1e-05,520,2,60,189,5,0.0264550264550265,189,37914812,4.98485921544329e-06,0.498485921544329,5,61,184,0.0757575757575758,0.0264550264550265,0.0392156862745098,0,1,0,0.330206143049672,0.0234864363882069,0.109036278620422,-1.06600897970777,6.87743489583333,245.294411458333
Weibull,31,21,1e-05,520,2,60,189,163,0.862433862433862,29816,37914812,0.000786394509881784,78.6394509881784,163,10512,26,0.0152693208430913,0.862433862433862,0.0300073637702504,0,1,0,3.88409481343037,0.260408799462111,0.109036278620422,-1.06600897970777,8.32878125,247.031552083333
BurrXII,41,27,1e-05,952,3,60,189,33,0.174603174603175,481,22170573,2.16954248318255e-05,2.16954248318255,33,248,156,0.117437722419929,0.174603174603175,0.140425531914894,0.4105728125,0.5894271875,0,5.62501781399278,6.79061673070256,0.109743158004747,-1.07443833748282,348.4837265625,610.8187109375
CA-CFAR,41,27,1e-05,952,0,60,189,52,0.275132275132275,509,37914812,1.34248324902679e-05,1.34248324902679,52,160,137,0.245283018867925,0.275132275132275,0.259351620947631,0,1,0,NaN,NaN,0.109743158004747,-1.07443833748282,0,238.409875
G0,41,27,1e-05,952,3,60,189,38,0.201058201058201,460,4547081,0.000101163801568523,10.1163801568523,38,171,151,0.181818181818182,0.201058201058201,0.190954773869347,0.870662135416667,0.129337864583333,0,2.97808864780247,4.72803249648022,0.109743158004747,-1.07443833748282,3292.7868125,3639.40709375
G0-L1,41,27,1e-05,952,2,60,189,0,0,0,4845,0,0,0,0,189,0,0,0,0.999703567708333,0.000296432291666667,0,20.7080570556527,28.9380681444402,0.109743158004747,-1.07443833748282,24.8877161458333,260.613916666667
GenGamma,41,27,1e-05,952,3,60,189,51,0.26984126984127,23986,37823015,0.000634164145824969,63.4164145824969,51,20364,138,0.00249816311535636,0.26984126984127,0.00495049504950495,0.0026203125,0.9973796875,0,1.02634049765859,0.429666114197655,0.109743158004747,-1.07443833748282,176.376432291667,1133.95398697917
GenGamma-exact,41,27,1e-05,952,3,60,189,50,0.264550264550265,24778,37048446,0.000668799981516094,66.8799981516094,50,21136,139,0.00236004908902105,0.264550264550265,0.00467836257309942,0.0228610677083333,0.977138932291667,0,1.12000898398777,0.446323838593616,0.109743158004747,-1.07443833748282,478.759065104167,1433.36325260417
K,41,27,1e-05,952,2,60,189,0,0,0,4845,0,0,0,0,189,0,0,0,0.999703567708333,0.000296432291666667,0,NaN,NaN,0.109743158004747,-1.07443833748282,15.4206197916667,250.186760416667
Lognormal,41,27,1e-05,952,2,60,189,16,0.0846560846560847,165,37914812,4.35186121983145e-06,0.435186121983145,16,41,173,0.280701754385965,0.0846560846560847,0.130081300813008,0,1,0,0.331275044844257,0.0177316640733797,0.109743158004747,-1.07443833748282,6.85183072916667,239.7743828125
Weibull,41,27,1e-05,952,2,60,189,164,0.867724867724868,29764,37914812,0.000785023014224625,78.5023014224625,164,9864,25,0.0163542082169924,0.867724867724868,0.0321033571498483,0,1,0,3.87155592099442,0.194297881583264,0.109743158004747,-1.07443833748282,8.075296875,241.123677083333
BurrXII,51,41,1e-05,920,3,60,189,60,0.317460317460317,644,22372223,2.87856955475547e-05,2.87856955475547,60,335,129,0.151898734177215,0.317460317460317,0.205479452054795,0.405219973958333,0.594780026041667,0,5.30041653592766,6.5882556753633,0.110423433117789,-1.06777013545029,349.293877604167,617.013770833333
CA-CFAR,51,41,1e-05,920,0,60,189,70,0.37037037037037,1031,37914812,2.71925388948256e-05,2.71925388948256,70,201,119,0.25830258302583,0.37037037037037,0.304347826086957,0,1,0,NaN,NaN,0.110423433117789,-1.06777013545029,0,242.78334375
G0,51,41,1e-05,920,3,60,189,57,0.301587301587302,572,4895120,0.000116851068002419,11.6851068002419,57,210,132,0.213483146067416,0.301587301587302,0.25,0.861488984375,0.138511015625,0,3.2323006521183,5.01703986008612,0.110423433117789,-1.06777013545029,3308.05858854167,3667.51878125
G0-L1,51,41,1e-05,920,2,60,189,0,0,0,7203,0,0,0,0,189,0,0,0,0.999619479166667,0.000380520833333333,0,21.927310189753,28.9615299046531,0.110423433117789,-1.06777013545029,24.7173333333333,265.255669270833
GenGamma,51,41,1e-05,920,3,60,189,88,0.465608465608466,24900,37817842,0.000658419377816429,65.8419377816429,88,20529,101,0.0042683222583305,0.465608465608466,0.00845909833701817,0.00272901041666666,0.997270989583333,0,1.03923191544702,0.44204542203071,0.110423433117789,-1.06777013545029,178.100200520833,1140.22639583333
GenGamma-exact,51,41,1e-05,920,3,60,189,88,0.465608465608466,25703,37051724,0.000693705912307886,69.3705912307886,88,21348,101,0.00410524351558126,0.465608465608466,0.00813872832369942,0.0227059895833333,0.977294010416667,0,1.13339453580072,0.456134658529155,0.110423433117789,-1.06777013545029,477.924205729167,1436.70205989583
K,51,41,1e-05,920,2,60,189,0,0,0,7203,0,0,0,0,189,0,0,0,0.999619479166667,0.000380520833333333,0,NaN,NaN,0.110423433117789,-1.06777013545029,9.7185546875,248.994872395833
Lognormal,51,41,1e-05,920,2,60,189,32,0.169312169312169,292,37914812,7.70147561327747e-06,0.770147561327747,32,71,157,0.310679611650485,0.169312169312169,0.219178082191781,0,1,0,0.332298340868495,0.0182344460543223,0.110423433117789,-1.06777013545029,6.60754947916667,244.558947916667
Weibull,51,41,1e-05,920,2,60,189,180,0.952380952380952,32500,37914812,0.000857184785724376,85.7184785724376,180,10419,9,0.0169827342202095,0.952380952380952,0.0333704115684093,0,1,0,3.85967711001012,0.197615057527194,0.110423433117789,-1.06777013545029,8.34553645833333,246.2650390625
BurrXII,61,49,1e-05,1320,3,60,189,75,0.396825396825397,812,22560984,3.59913379664646e-05,3.59913379664646,75,286,114,0.207756232686981,0.396825396825397,0.272727272727273,0.400265755208333,0.599734244791667,0,5.56652349850619,6.64272276986387,0.110639654706373,-1.06152903732262,350.887489583333,621.11484375
CA-CFAR,61,49,1e-05,1320,0,60,189,90,0.476190476190476,1162,37914812,3.06476529542069e-05,3.06476529542069,90,199,99,0.311418685121107,0.476190476190476,0.376569037656904,0,1,0,NaN,NaN,0.110639654706373,-1.06152903732262,0,244.927205729167
G0,61,49,1e-05,1320,3,60,189,77,0.407407407407407,678,5130305,0.000132155885468798,13.2155885468798,77,201,112,0.276978417266187,0.407407407407407,0.329764453961456,0.855373932291667,0.144626067708333,0,3.38085558013229,3.57262250260002,0.110639654706373,-1.06152903732262,3307.72309114583,3677.10384895833
G0-L1,61,49,1e-05,1320,2,60,189,0,0,0,5932,0,0,0,0,189,0,0,0,0.99967484375,0.00032515625,0,24.2000841753103,39.0918690267072,0.110639654706373,-1.06152903732262,25.1653802083333,267.6496171875
GenGamma,61,49,1e-05,1320,3,60,189,107,0.566137566137566,23738,37808902,0.000627841559641166,62.7841559641166,107,19096,82,0.00557204603447378,0.566137566137566,0.0110354785478548,0.00294697916666666,0.997053020833333,0,1.05013819986012,0.367220464383703,0.110639654706373,-1.06152903732262,173.649591145833,1131.42140364583
GenGamma-exact,61,49,1e-05,1320,3,60,189,107,0.566137566137566,25009,37085378,0.000674362817604286,67.4362817604286,107,20336,82,0.00523406545027638,0.566137566137566,0.0103722373012796,0.021805546875,0.978194453125,0,1.14474205448474,0.380336656908066,0.110639654706373,-1.06152903732262,478.110716145833,1437.4839765625
K,61,49,1e-05,1320,2,60,189,0,0,0,5932,0,0,0,0,189,0,0,0,0.99967484375,0.00032515625,0,NaN,NaN,0.110639654706373,-1.06152903732262,9.8377890625,251.2074140625
Lognormal,61,49,1e-05,1320,2,60,189,40,0.211640211640212,433,37914812,1.14203388374971e-05,1.14203388374971,40,69,149,0.36697247706422,0.211640211640212,0.268456375838926,0,1,0,0.332623285193766,0.0155161714531265,0.110639654706373,-1.06152903732262,6.71525520833333,246.4810703125
Weibull,61,49,1e-05,1320,2,60,189,185,0.978835978835979,33023,37914812,0.000870978867045417,87.0978867045417,185,10115,4,0.0179611650485437,0.978835978835979,0.0352750500524359,0,1,0,3.85591199689274,0.166570278545074,0.110639654706373,-1.06152903732262,8.82699479166667,248.864395833333
BurrXII,71,57,1e-05,1792,3,60,189,83,0.439153439153439,1077,22732608,4.73768781830928e-05,4.73768781830928,83,333,106,0.199519230769231,0.439153439153439,0.274380165289256,0.395812552083333,0.604187447916667,0,5.79208426850182,5.9041382207096,0.110824169448695,-1.05298957290805,343.91575,609.631544270833
CA-CFAR,71,57,1e-05,1792,0,60,189,98,0.518518518518518,1330,37914812,3.50786389234899e-05,3.50786389234898,98,225,91,0.303405572755418,0.518518518518518,0.3828125,0,1,0,NaN,NaN,0.110824169448695,-1.05298957290805,0,242.440815104167
G0,71,57,1e-05,1792,3,60,189,85,0.44973544973545,809,5371147,0.000150619597639015,15.0619597639015,85,168,104,0.33596837944664,0.44973544973545,0.384615384615385,0.8492871875,0.1507128125,0,3.44750608400209,4.06227273385519,0.110824169448695,-1.05298957290805,3287.4151953125,3658.913609375
G0-L1,71,57,1e-05,1792,2,60,189,0,0,0,4239,0,0,0,0,189,0,0,0,0.999739869791667,0.000260130208333333,0,36.3617921721328,46.0511850167963,0.110824169448695,-1.05298957290805,23.4743854166667,263.2270234375
GenGamma,71,57,1e-05,1792,3,60,189,119,0.62962962962963,23227,37800405,0.000614464315924657,61.4464315924657,119,18068,70,0.00654313520646616,0.62962962962963,0.0129516760992599,0.00315736979166667,0.996842630208333,0,1.06820295292636,0.318539040062553,0.110824169448695,-1.05298957290805,170.8473515625,1129.25809895833
GenGamma-exact,71,57,1e-05,1792,3,60,189,118,0.624338624338624,25311,37102835,0.000682185067529206,68.2185067529206,118,19910,71,0.00589175154783303,0.624338624338624,0.0116733442152644,0.0213498697916667,0.978650130208333,0,1.16345471661516,0.32783353500139,0.110824169448695,-1.05298957290805,468.268419270833,1437.60010416667
K,71,57,1e-05,1792,2,60,189,0,0,0,4239,0,0,0,0,189,0,0,0,0.999739869791667,0.000260130208333333,0,NaN,NaN,0.110824169448695,-1.05298957290805,9.2625234375,248.3403671875
Lognormal,71,57,1e-05,1792,2,60,189,47,0.248677248677249,527,37914812,1.38995809869768e-05,1.38995809869768,47,85,142,0.356060606060606,0.248677248677249,0.292834890965732,0,1,0,0.332900051392152,0.0134740906768306,0.110824169448695,-1.05298957290805,6.58441927083333,243.976213541667
Weibull,71,57,1e-05,1792,2,60,189,183,0.968253968253968,33466,37914812,0.000882662955047753,88.2662955047753,183,9925,6,0.0181044717055797,0.968253968253968,0.0355443333009614,0,1,0,3.85271732834803,0.145136832181941,0.110824169448695,-1.05298957290805,8.07946354166667,245.699348958333
BurrXII,81,65,1e-05,2336,3,60,189,96,0.507936507936508,1262,22897953,5.51140968801884e-05,5.51140968801884,96,315,93,0.233576642335766,0.507936507936508,0.32,0.391643046875,0.608356953125,0,4.91096245046534,5.85596812436119,0.110926293226674,-1.05249276558247,352.262684895833,619.837903645833
CA-CFAR,81,65,1e-05,2336,0,60,189,108,0.571428571428571,1347,37914812,3.55270125037149e-05,3.55270125037149,108,250,81,0.301675977653631,0.571428571428571,0.394881170018282,0,1,0,NaN,NaN,0.110926293226674,-1.05249276558247,0,243.38590625
G0,81,65,1e-05,2336,3,60,189,88,0.465608465608466,691,5612437,0.000123119422097745,12.3119422097745,88,150,101,0.369747899159664,0.465608465608466,0.412177985948478,0.84335046875,0.15664953125,0,3.61395008170128,4.02918464712834,0.110926293226674,-1.05249276558247,3283.33065104167,3660.36383072917
G0-L1,81,65,1e-05,2336,2,60,189,0,0,0,3273,0,0,0,0,189,0,0,0,0.999778932291667,0.000221067708333333,0,30.6233356765926,37.7382530571412,0.110926293226674,-1.05249276558247,24.2769583333333,264.817677083333
GenGamma,81,65,1e-05,2336,3,60,189,131,0.693121693121693,22835,37790408,0.00060425386251453,60.425386251453,131,17451,58,0.00745080195654647,0.693121693121693,0.0147431208148106,0.0034103125,0.9965896875,0,1.06912795198773,0.28599619425974,0.110926293226674,-1.05249276558247,170.225072916667,1123.61579166667
GenGamma-exact,81,65,1e-05,2336,3,60,189,131,0.693121693121693,25566,37119067,0.000688756535825644,68.8756535825644,131,19817,58,0.0065670743934229,0.693121693121693,0.0130108755028058,0.020927890625,0.979072109375,0,1.16441362612749,0.290688339772021,0.110926293226674,-1.05249276558247,481.180294270833,1436.5013828125
K,81,65,1e-05,2336,2,60,189,0,0,0,3273,0,0,0,0,189,0,0,0,0.999778932291667,0.000221067708333333,0,NaN,NaN,0.110926293226674,-1.05249276558247,9.16125,248.7020859375
Lognormal,81,65,1e-05,2336,2,60,189,49,0.259259259259259,515,37914812,1.35830819891709e-05,1.35830819891709,49,73,140,0.401639344262295,0.259259259259259,0.315112540192926,0,1,0,0.333053356004506,0.0120115427556151,0.110926293226674,-1.05249276558247,6.34705208333333,244.4255859375
Weibull,81,65,1e-05,2336,2,60,189,183,0.968253968253968,34417,37914812,0.000907745500623872,90.7745500623872,183,9914,6,0.0181241953055363,0.968253968253968,0.0355823449348629,0,1,0,3.85094490884055,0.128384842199763,0.110926293226674,-1.05249276558247,9.0183515625,247.388122395833
BurrXII,91,73,1e-05,2952,3,60,189,104,0.55026455026455,1278,23024253,5.55066867967443e-05,5.55066867967443,104,348,85,0.230088495575221,0.55026455026455,0.324492979719189,0.388581119791667,0.611418880208333,0,4.6042723592477,5.28728261440035,0.11098521737365,-1.05118857213264,355.4051796875,630.537625
CA-CFAR,91,73,1e-05,2952,0,60,189,118,0.624338624338624,1416,37914812,3.7346881741099e-05,3.7346881741099,118,284,71,0.293532338308458,0.624338624338624,0.399323181049069,0,1,0,NaN,NaN,0.11098521737365,-1.05118857213264,0,251.113265625
G0,91,73,1e-05,2952,3,60,189,91,0.481481481481481,751,5840177,0.00012859199301665,12.859199301665,91,168,98,0.351351351351351,0.481481481481481,0.40625,0.837787317708333,0.162212682291667,0,3.82074919982782,4.00539248081427,0.11098521737365,-1.05118857213264,3239.88824479167,3628.50410677083
G0-L1,91,73,1e-05,2952,2,60,189,0,0,0,3063,0,0,0,0,189,0,0,0,0.999816276041667,0.000183723958333333,0,25.7456361596839,31.1109213460434,0.11098521737365,-1.05118857213264,25.1007890625,273.214385416667
GenGamma,91,73,1e-05,2952,3,60,189,137,0.724867724867725,22642,37783033,0.000599263695955801,59.9263695955801,137,17070,52,0.00796187598070553,0.724867724867725,0.0157507472982295,0.00361752604166667,0.996382473958333,0,1.07167175823756,0.258335642082335,0.11098521737365,-1.05118857213264,174.341622395833,1139.9123984375
GenGamma-exact,91,73,1e-05,2952,3,60,189,137,0.724867724867725,25231,37128193,0.000679564448504133,67.9564448504133,137,19303,52,0.00704732510288066,0.724867724867725,0.0139589383055683,0.0207059635416667,0.979294036458333,0,1.16704879169121,0.263507042252568,0.11098521737365,-1.05118857213264,465.4387421875,1436.877390625
K,91,73,1e-05,2952,2,60,189,0,0,0,3063,0,0,0,0,189,0,0,0,0.999816276041667,0.000183723958333333,0,NaN,NaN,0.11098521737365,-1.05118857213264,9.12388802083333,256.108309895833
Lognormal,91,73,1e-05,2952,2,60,189,54,0.285714285714286,610,37914812,1.60886990551344e-05,1.60886990551344,54,81,135,0.4,0.285714285714286,0.333333333333333,0,1,0,0.33314156050009,0.0107589267587573,0.11098521737365,-1.05118857213264,6.63875,252.1654921875
Weibull,91,73,1e-05,2952,2,60,189,182,0.962962962962963,35358,37914812,0.000932564297035153,93.2564297035153,182,9884,7,0.0180806675938804,0.962962962962963,0.0354948805460751,0,1,0,3.8499309241617,0.116589695949014,0.11098521737365,-1.05118857213264,8.03411458333333,253.76909375
BurrXII,101,73,1e-05,4872,3,60,189,99,0.523809523809524,1225,23111640,5.30035947254284e-05,5.30035947254284,99,330,90,0.230769230769231,0.523809523809524,0.320388349514563,0.386390989583333,0.613609010416667,0,3.95640212744837,4.45561341468358,0.111003394946781,-1.05401158936635,345.71096875,634.304356770833
CA-CFAR,101,73,1e-05,4872,0,60,189,117,0.619047619047619,1405,37914812,3.70567576597769e-05,3.70567576597769,117,302,72,0.279236276849642,0.619047619047619,0.384868421052632,0,1,0,NaN,NaN,0.111003394946781,-1.05401158936635,0,265.787471354167
G0,101,73,1e-05,4872,3,60,189,85,0.44973544973545,775,6034126,0.000128436164574621,12.8436164574621,85,149,104,0.363247863247863,0.44973544973545,0.401891252955083,0.832857421875,0.167142578125,0,4.16725395999812,4.15448152034619,0.111003394946781,-1.05401158936635,3237.44992447917,3643.03525260417
G0-L1,101,73,1e-05,4872,2,60,189,0,0,0,2450,0,0,0,0,189,0,0,0,0.999861796875,0.000138203125,0,15.8371119441564,23.0352080976059,0.111003394946781,-1.05401158936635,24.9596380208333,287.816890625
GenGamma,101,73,1e-05,4872,3,60,189,131,0.693121693121693,21927,37773082,0.000580492743483309,58.0492743483309,131,16423,58,0.00791349522773952,0.693121693121693,0.015648330645643,0.00384684895833333,0.996153151041667,0,1.06612373130115,0.205346621438294,0.111003394946781,-1.05401158936635,175.590283854167,1160.06045833333
GenGamma-exact,101,73,1e-05,4872,3,60,189,131,0.693121693121693,24615,37137239,0.00066281179384391,66.281179384391,131,18626,58,0.00698405928453377,0.693121693121693,0.0138287765227489,0.020437109375,0.979562890625,0,1.16130039276848,0.20917345458784,0.111003394946781,-1.05401158936635,466.45959375,1442.3991875
K,101,73,1e-05,4872,2,60,189,0,0,0,2450,0,0,0,0,189,0,0,0,0.999861796875,0.000138203125,0,NaN,NaN,0.111003394946781,-1.05401158936635,8.88680729166667,270.553317708333
Lognormal,101,73,1e-05,4872,2,60,189,53,0.28042328042328,601,37914812,1.585132480678e-05,1.585132480678,53,75,136,0.4140625,0.28042328042328,0.334384858044164,0,1,0,0.333169210293858,0.00856041806603747,0.111003394946781,-1.05401158936635,6.7293984375,267.283005208333
Weibull,101,73,1e-05,4872,2,60,189,183,0.968253968253968,35424,37914812,0.000934305041523086,93.4305041523086,183,9674,6,0.0185654864563255,0.968253968253968,0.0364324109098149,0,1,0,3.84960288239972,0.0930492942571284,0.111003394946781,-1.05401158936635,8.39821875,269.156526041667
BurrXII,111,79,1e-05,6080,3,60,189,88,0.465608465608466,1461,23205339,6.29596490704144e-05,6.29596490704143,88,380,101,0.188034188034188,0.465608465608466,0.267884322678843,0.3841278125,0.6158721875,0,3.96960727525243,4.05985172887076,0.11102570698336,-1.05262501155101,346.5296015625,626.366236979167
CA-CFAR,111,79,1e-05,6080,0,60,189,120,0.634920634920635,1503,37914812,3.96414994751919e-05,3.96414994751919,120,337,69,0.262582056892779,0.634920634920635,0.371517027863777,0,1,0,NaN,NaN,0.11102570698336,-1.05262501155101,0,258.208763020833
G0,111,79,1e-05,6080,3,60,189,78,0.412698412698413,877,6238563,0.000140577245112376,14.0577245112376,78,168,111,0.317073170731707,0.412698412698413,0.358620689655172,0.827848177083333,0.172151822916667,0,4.40169442471024,4.43882719211046,0.11102570698336,-1.05262501155101,3190.1913828125,3591.850546875
G0-L1,111,79,1e-05,6080,2,60,189,0,0,0,1744,0,0,0,0,189,0,0,0,0.99989484375,0.00010515625,0,53.6941837705077,34.6476052061009,0.11102570698336,-1.05262501155101,24.242578125,279.001067708333
GenGamma,111,79,1e-05,6080,3,60,189,132,0.698412698412698,22178,37765435,0.000587256574695883,58.7256574695883,132,16206,57,0.00807932427469703,0.698412698412698,0.0159738609548012,0.004024296875,0.995975703125,0,1.06884572733267,0.185521623858735,0.11102570698336,-1.05262501155101,172.872973958333,1149.36904947917
GenGamma-exact,111,79,1e-05,6080,3,60,189,131,0.693121693121693,24959,37140340,0.000672018619107956,67.2018619107956,131,18487,58,0.00703620152540552,0.693121693121693,0.0139309831445738,0.0203307291666667,0.979669270833333,0,1.16412057668997,0.190584246238796,0.11102570698336,-1.05262501155101,467.728791666667,1431.54638541667
K,111,79,1e-05,6080,2,60,189,0,0,0,1744,0,0,0,0,189,0,0,0,0.99989484375,0.00010515625,0,NaN,NaN,0.11102570698336,-1.05262501155101,9.349671875,263.215205729167
Lognormal,111,79,1e-05,6080,2,60,189,51,0.26984126984127,665,37914812,1.75393194617449e-05,1.75393194617449,51,81,138,0.386363636363636,0.26984126984127,0.317757009345794,0,1,0,0.333202714602314,0.00778008052890897,0.11102570698336,-1.05262501155101,6.78026041666667,259.413572916667
Weibull,111,79,1e-05,6080,2,60,189,183,0.968253968253968,36732,37914812,0.000968803432283932,96.8803432283932,183,9784,6,0.0183605899468245,0.968253968253968,0.0360378101614809,0,1,0,3.84921528862898,0.0845880100676153,0.11102570698336,-1.05262501155101,8.44864322916667,261.3654453125
BurrXII,121,87,1e-05,7072,3,60,189,84,0.444444444444444,1628,23289644,6.99023136635322e-05,6.99023136635322,84,428,105,0.1640625,0.444444444444444,0.239657631954351,0.382088125,0.617911875,0,3.96018091878875,3.99034436368988,0.111088066628716,-1.05009237318315,353.484890625,639.742125
CA-CFAR,121,87,1e-05,7072,0,60,189,126,0.666666666666667,1581,37914812,4.16987429609304e-05,4.16987429609304,126,364,63,0.257142857142857,0.666666666666667,0.371134020618557,0,1,0,NaN,NaN,0.111088066628716,-1.05009237318315,0,263.6928515625
