Detector,Sli,Guard,Pfa,N,NMoments,Images,ShipsTotal,ShipsDetected,Pd_pooled,FalsePixels,BackgroundPixels,Pfa_pooled,PfaRatio,TP,FP,FN,Precision_pooled,Recall_pooled,F1_pooled,FractionInvalid,CoverageFraction,MaxLogMismatchPct,MedianShape,IQRShape,MedianC2,MedianSkew,EstMsPerMP,TotalMsPerMP
Lognormal,131,93,1e-06,8512,2,60,131,25,0.190839694656489,4006,9394273,0.000426430017522378,426.430017522378,25,76,106,0.247524752475248,0.190839694656489,0.21551724137931,0,1,0,0.350144334589935,0.028819242695686,0.122603251139957,-1.58583249246445,10.250008087729,357.112151264146
Weibull,131,93,1e-06,8512,2,60,131,94,0.717557251908397,14194,9394273,0.0015109205363736,1510.9205363736,94,997,37,0.0861594867094409,0.717557251908397,0.153846153846154,0,1,0,3.66298316887526,0.266267443962328,0.122603251139957,-1.58583249246445,12.9323255242799,360.305998057489
BurrXII,141,101,1e-06,9680,3,60,131,32,0.244274809160305,225,3923009,5.73539341867429e-05,57.3539341867429,32,57,99,0.359550561797753,0.244274809160305,0.290909090909091,0.558721975754774,0.441278024245226,0,2.36823011704767,1.67844605009589,0.122787043724334,-1.54304504184177,385.883350086115,767.51468715988
CA-CFAR,141,101,1e-06,9680,0,60,131,28,0.213740458015267,1397,9394273,0.000148707622186411,148.707622186411,28,60,103,0.318181818181818,0.213740458015267,0.255707762557078,0,1,0,NaN,NaN,0.122787043724334,-1.54304504184177,0,368.653699462486
G0,141,101,1e-06,9680,3,60,131,23,0.175572519083969,300,2101063,0.000142784866517568,142.784866517568,23,30,108,0.433962264150943,0.175572519083969,0.25,0.75346084849649,0.24653915150351,0,9.83269943605801,10.3437601643305,0.122787043724334,-1.54304504184177,4013.94236065363,4638.05334239575
G0-L1,141,101,1e-06,9680,2,60,131,8,0.0610687022900763,10,447313,2.23557106545081e-05,22.3557106545081,8,3,123,0.727272727272727,0.0610687022900763,0.112676056338028,0.950844100995815,0.0491558990041851,0,7.89932378442106,11.5410945543091,0.122787043724334,-1.54304504184177,58.7781922370492,459.569083716993
GenGamma,141,101,1e-06,9680,3,60,131,95,0.725190839694656,46446,9264750,0.00501319517526107,5013.19517526107,95,20628,36,0.00458427833807846,0.725190839694656,0.00911096192576964,0.0113485775329313,0.988651422467069,0,0.469008248775846,0.407216631737534,0.122787043724334,-1.54304504184177,227.098448414696,1632.50460896532
GenGamma-exact,141,101,1e-06,9680,3,60,131,67,0.511450381679389,10434,5610727,0.00185965205578528,1859.65205578528,67,3250,64,0.0201989749773892,0.511450381679389,0.0388631090487239,0.383213629187366,0.616786370812634,0,0.767298146471141,1.3104696825666,0.122787043724334,-1.54304504184177,373.894287816427,1284.69510405813
K,141,101,1e-06,9680,2,60,131,9,0.0687022900763359,20,447313,4.47114213090163e-05,44.7114213090163,9,6,122,0.6,0.0687022900763359,0.123287671232877,0.950844100995815,0.0491558990041851,0,NaN,NaN,0.122787043724334,-1.54304504184177,38.2528986576866,399.787576187188
Lognormal,141,101,1e-06,9680,2,60,131,25,0.190839694656489,4163,9394273,0.000443142327245546,443.142327245546,25,79,106,0.240384615384615,0.190839694656489,0.212765957446809,0,1,0,0.350406764054083,0.0294872582531483,0.122787043724334,-1.54304504184177,10.7221338206567,369.827756857172
Weibull,141,101,1e-06,9680,2,60,131,93,0.709923664122137,14769,9394273,0.00157212804013679,1572.12804013679,93,1008,38,0.0844686648501362,0.709923664122137,0.150974025974026,0,1,0,3.66023818978016,0.290287587629831,0.122787043724334,-1.54304504184177,12.5256609859082,371.521415734341
BurrXII,151,109,1e-06,10920,3,60,131,35,0.267175572519084,191,3938917,4.8490486090466e-05,48.490486090466,35,50,96,0.411764705882353,0.267175572519084,0.324074074074074,0.557589487648496,0.442410512351504,0,2.36188346422598,1.79584651517853,0.123515219193528,-1.50785143969391,390.286954706325,783.561656945268
CA-CFAR,151,109,1e-06,10920,0,60,131,29,0.221374045801527,1579,9394273,0.000168081127725371,168.081127725371,29,65,102,0.308510638297872,0.221374045801527,0.257777777777778,0,1,0,NaN,NaN,0.123515219193528,-1.50785143969391,0,380.126936256941
G0,151,109,1e-06,10920,3,60,131,23,0.175572519083969,319,2122339,0.000150305865368351,150.305865368351,23,44,108,0.343283582089552,0.175572519083969,0.232323232323232,0.751322118214803,0.248677881785197,0,9.43773266871077,10.2767764836315,0.123515219193528,-1.50785143969391,3876.67966008445,4506.14106726192
G0-L1,151,109,1e-06,10920,2,60,131,10,0.0763358778625954,10,447358,2.23534618806415e-05,22.3534618806415,10,2,121,0.833333333333333,0.0763358778625954,0.13986013986014,0.95107826714116,0.0489217328588396,0,6.29001563960497,9.55773663138285,0.123515219193528,-1.50785143969391,56.6586143052006,467.449995729887
GenGamma,151,109,1e-06,10920,3,60,131,98,0.748091603053435,46854,9259262,0.00506023050217177,5060.23050217177,98,20598,33,0.00473521453420951,0.748091603053435,0.00941086090171412,0.0117610653049099,0.98823893469509,0,0.495029656068613,0.512429519761175,0.123515219193528,-1.50785143969391,215.753679084529,1630.09345669955
GenGamma-exact,151,109,1e-06,10920,3,60,131,72,0.549618320610687,10434,5650792,0.00184646683155211,1846.46683155211,72,3186,59,0.0220994475138122,0.549618320610687,0.0424904101504869,0.379133597023625,0.620866402976375,0,0.771739515440345,1.29744962515524,0.123515219193528,-1.50785143969391,376.887569332122,1303.95163839706
K,151,109,1e-06,10920,2,60,131,11,0.083969465648855,16,447358,3.57655390090263e-05,35.7655390090263,11,3,120,0.785714285714286,0.083969465648855,0.151724137931034,0.95107826714116,0.0489217328588396,0,NaN,NaN,0.123515219193528,-1.50785143969391,36.9427697730932,408.327749939693
Lognormal,151,109,1e-06,10920,2,60,131,26,0.198473282442748,4164,9394273,0.000443248775078178,443.248775078178,26,87,105,0.230088495575221,0.198473282442748,0.213114754098361,0,1,0,0.351446991357073,0.0323841603151296,0.123515219193528,-1.50785143969391,10.1410447931201,379.233780514533
Weibull,151,109,1e-06,10920,2,60,131,92,0.702290076335878,15134,9394273,0.00161098149904735,1610.98149904735,92,996,39,0.0845588235294118,0.702290076335878,0.150943396226415,0,1,0,3.64934759758356,0.296005456877378,0.123515219193528,-1.50785143969391,13.3613964527793,382.497696687589
BurrXII,11,7,1e-05,72,3,60,131,3,0.0229007633587786,656,5292999,0.000123937299062403,12.3937299062403,3,537,128,0.00555555555555556,0.0229007633587786,0.00894187779433681,0.434744553846647,0.565255446153353,0,2.21651049531547,2.5867227027844,0.106605371991147,-1.01254572092482,460.338806671446,807.188956083787
CA-CFAR,11,7,1e-05,72,0,60,131,6,0.0458015267175573,370,9394273,3.93856980737094e-05,3.93856980737094,6,131,125,0.0437956204379562,0.0458015267175573,0.0447761194029851,0,1,0.0164945496270797,NaN,NaN,0.106605371991147,-1.01254572092482,0,328.045622905447
G0,11,7,1e-05,72,3,60,131,0,0,95,2167492,4.38294581940787e-05,4.38294581940787,0,63,131,0,0,0,0.757605776394923,0.242394223605077,0,21.7412534662589,37.6446792809999,0.106605371991147,-1.01254572092482,4106.18074134361,4689.92320974347
G0-L1,11,7,1e-05,72,2,60,131,0,0,9,323910,2.77854959711031e-05,2.77854959711031,0,8,131,0,0,0,0.963735159831751,0.0362648401682493,0,7.13157585191383,11.5667174998825,0.106605371991147,-1.01254572092482,57.9947071404713,403.278052795239
GenGamma,11,7,1e-05,72,3,60,131,43,0.32824427480916,22200,8774453,0.00253007224495932,253.007224495932,43,14389,88,0.00297949002217295,0.32824427480916,0.00590537663942869,0.0649385536279963,0.935061446372004,0,1.25000012225835,2.74848935269421,0.106605371991147,-1.01254572092482,231.585291629986,1497.93529379885
GenGamma-exact,11,7,1e-05,72,3,60,131,32,0.244274809160305,12772,7095197,0.00180009096294296,180.009096294296,32,8485,99,0.00375719149935423,0.244274809160305,0.00740055504162812,0.241134095958033,0.758865904041967,0,1.68734250963133,3.31623818074366,0.106605371991147,-1.01254572092482,432.117615032212,1456.54436668089
K,11,7,1e-05,72,2,60,131,3,0.0229007633587786,15,323910,4.63091599518385e-05,4.63091599518385,3,12,128,0.2,0.0229007633587786,0.0410958904109589,0.963735159831751,0.0362648401682493,0,NaN,NaN,0.106605371991147,-1.01254572092482,37.632260375152,1228.50249897824
Lognormal,11,7,1e-05,72,2,60,131,0,0,202,9394273,2.15024621915927e-05,2.15024621915927,0,95,131,0,0,0,0,1,0,0.326504369629252,0.116066637523342,0.106605371991147,-1.01254572092482,11.5401855070184,328.8464277047
Weibull,11,7,1e-05,72,2,60,131,36,0.274809160305344,14425,9394273,0.00153550998571151,153.550998571151,36,5863,95,0.0061027292761485,0.274809160305344,0.0119402985074627,0,1,0,3.9281344478242,1.27087383676689,0.106605371991147,-1.01254572092482,16.8387974654774,334.562158436479
BurrXII,15,11,1e-05,104,3,60,131,6,0.0458015267175573,825,4889441,0.000168730944907608,16.8730944907608,6,514,125,0.0115384615384615,0.0458015267175573,0.0184331797235023,0.473724706242757,0.526275293757243,0,2.36655954003704,2.66413625550407,0.112020641834398,-1.22699172439767,437.791237561931,762.946394532008
CA-CFAR,15,11,1e-05,104,0,60,131,7,0.0534351145038168,595,9394273,6.33364604158299e-05,6.33364604158299,7,123,124,0.0538461538461538,0.0534351145038168,0.053639846743295,0,1,0,NaN,NaN,0.112020641834398,-1.22699172439767,0,303.579290795103
G0,15,11,1e-05,104,3,60,131,0,0,100,2013339,4.96687343760787e-05,4.96687343760787,0,66,131,0,0,0,0.771742230636284,0.228257769363716,0,17.6639209845974,38.1475520655133,0.112020641834398,-1.22699172439767,4395.84060838862,4945.95731613887
G0-L1,15,11,1e-05,104,2,60,131,4,0.0305343511450382,24,333669,7.19275689380794e-05,7.19275689380793,4,17,127,0.19047619047619,0.0305343511450382,0.0526315789473684,0.962095699374802,0.0379043006251978,0,7.69116968845371,13.9951299017126,0.112020641834398,-1.22699172439767,56.9747170829169,380.455199234313
GenGamma,15,11,1e-05,104,3,60,131,55,0.419847328244275,27499,8834888,0.00311254653143311,311.254653143311,55,16583,76,0.00330568577954081,0.419847328244275,0.00655972329894448,0.0579168992907136,0.942083100709286,0,0.970062834510229,2.24609115016942,0.112020641834398,-1.22699172439767,218.369245450769,1491.64623409851
GenGamma-exact,15,11,1e-05,104,3,60,131,51,0.389312977099237,14330,6710384,0.00213549626966206,213.549626966206,51,8759,80,0.005788876276958,0.389312977099237,0.0114081198971032,0.279336795285385,0.720663204714615,0,1.37025846123705,2.56518677100664,0.112020641834398,-1.22699172439767,429.366403667242,1390.68768997711
K,15,11,1e-05,104,2,60,131,7,0.0534351145038168,37,333669,0.000110888335446206,11.0888335446206,7,23,124,0.233333333333333,0.0534351145038168,0.0869565217391304,0.962095699374802,0.0379043006251978,0,NaN,NaN,0.112020641834398,-1.22699172439767,39.7473445463065,339.065624405448
Lognormal,15,11,1e-05,104,2,60,131,0,0,279,9394273,2.96989453042295e-05,2.96989453042295,0,80,131,0,0,0,0,1,0,0.334688413912601,0.0952429842737063,0.112020641834398,-1.22699172439767,10.5206635495363,304.781954305319
Weibull,15,11,1e-05,104,2,60,131,53,0.404580152671756,14469,9394273,0.0015401936903473,154.01936903473,53,4669,78,0.0112240576027107,0.404580152671756,0.0218421594889759,0,1,0,3.83221855717613,1.01500170396048,0.112020641834398,-1.22699172439767,13.2741842081968,307.537929888803
BurrXII,17,13,1e-05,120,3,60,131,8,0.0610687022900763,655,4750623,0.000137876653230534,13.7876653230534,8,371,123,0.0211081794195251,0.0610687022900763,0.0313725490196078,0.486851288364118,0.513148711635882,0,2.46877290096519,2.85549108316645,0.113412183259562,-1.32908202518665,433.869557569495,751.655675156858
CA-CFAR,17,13,1e-05,120,0,60,131,10,0.0763358778625954,541,9394273,5.7588277453721e-05,5.7588277453721,10,103,121,0.0884955752212389,0.0763358778625954,0.0819672131147541,0,1,0,NaN,NaN,0.113412183259562,-1.32908202518665,0,299.775457596427
G0,17,13,1e-05,120,3,60,131,4,0.0305343511450382,98,1971202,4.97158586486824e-05,4.97158586486824,4,60,127,0.0625,0.0305343511450382,0.041025641025641,0.775174514783428,0.224825485216572,0,17.3333427273551,32.557698687315,0.113412183259562,-1.32908202518665,4021.6555472095,4573.68350755498
G0-L1,17,13,1e-05,120,2,60,131,7,0.0534351145038168,29,338662,8.56311012159616e-05,8.56311012159616,7,22,124,0.241379310344828,0.0534351145038168,0.0875,0.961357233405277,0.0386427665947232,0,8.07431230250783,12.2644858092096,0.113412183259562,-1.32908202518665,58.9479981388341,377.755073190567
GenGamma,17,13,1e-05,120,3,60,131,59,0.450381679389313,28938,8868708,0.00326293299993641,326.293299993641,59,17409,72,0.00337760476299519,0.450381679389313,0.00670492641627365,0.0541617299654711,0.945838270034529,0,0.83182635756271,2.05626145813226,0.113412183259562,-1.32908202518665,215.292246837698,1493.60508726998
GenGamma-exact,17,13,1e-05,120,3,60,131,63,0.480916030534351,14135,6592308,0.00214416559420464,214.416559420464,63,8592,68,0.0072790294627383,0.480916030534351,0.0143409970407466,0.290870928238581,0.709129071761419,0,1.30426129309281,2.2953893642294,0.113412183259562,-1.32908202518665,429.85211470449,1391.78826606267
K,17,13,1e-05,120,2,60,131,7,0.0534351145038168,45,338662,0.000132875846714423,13.2875846714423,7,26,124,0.212121212121212,0.0534351145038168,0.0853658536585366,0.961357233405277,0.0386427665947232,0,NaN,NaN,0.113412183259562,-1.32908202518665,39.8465609571877,332.215479153995
Lognormal,17,13,1e-05,120,2,60,131,6,0.0458015267175573,249,9394273,2.65055103252801e-05,2.65055103252801,6,65,125,0.0845070422535211,0.0458015267175573,0.0594059405940594,0,1,0,0.336761620808461,0.089647659757417,0.113412183259562,-1.32908202518665,11.1382019693698,300.119708791824
Weibull,17,13,1e-05,120,2,60,131,56,0.427480916030534,14849,9394273,0.00158064386674733,158.064386674733,56,4071,75,0.0135691785800824,0.427480916030534,0.0263034288398309,0,1,0,3.80860721437862,0.952896383419736,0.113412183259562,-1.32908202518665,13.4698916473159,302.650320196053
BurrXII,21,15,1e-05,216,3,60,131,13,0.099236641221374,471,4257840,0.000110619469026549,11.0619469026549,13,233,118,0.0528455284552846,0.099236641221374,0.0689655172413793,0.535041484492409,0.464958515507591,0,2.63736250025282,3.42245971143126,0.116847898667876,-1.64140194953972,400.913887374498,719.685844518584
CA-CFAR,21,15,1e-05,216,0,60,131,15,0.114503816793893,442,9394273,4.7049942023188e-05,4.7049942023188,15,78,116,0.161290322580645,0.114503816793893,0.133928571428571,0,1,0,NaN,NaN,0.116847898667876,-1.64140194953972,0,301.883759517645
G0,21,15,1e-05,216,3,60,131,7,0.0534351145038168,113,1809256,6.24566119996286e-05,6.24566119996286,7,52,124,0.11864406779661,0.0534351145038168,0.0736842105263158,0.791157804953127,0.208842195046873,0,14.0295863228012,29.418530243011,0.116847898667876,-1.64140194953972,4228.07091071157,4752.77399743627
G0-L1,21,15,1e-05,216,2,60,131,9,0.0687022900763359,18,338431,5.31866170652216e-05,5.31866170652216,9,14,122,0.391304347826087,0.0687022900763359,0.116883116883117,0.961196205082068,0.0388037949179323,0,10.3175322661196,12.6266353626828,0.116847898667876,-1.64140194953972,52.9852666022353,371.049269196966
GenGamma,21,15,1e-05,216,3,60,131,66,0.50381679389313,35405,8992204,0.00393729946518117,393.729946518117,66,20251,65,0.00324851109907959,0.50381679389313,0.00645539906103286,0.0408759170055819,0.959124082994418,0,0.463827020493733,1.33863082231755,0.116847898667876,-1.64140194953972,219.263951124527,1532.15807968291
GenGamma-exact,21,15,1e-05,216,3,60,131,60,0.458015267175573,15794,6213140,0.00254203188725829,254.203188725829,60,9360,71,0.00636942675159236,0.458015267175573,0.0125641294105329,0.328426784754944,0.671573215245056,0,1.08732730114929,1.84650549567952,0.116847898667876,-1.64140194953972,407.800773280515,1325.84427309208
K,21,15,1e-05,216,2,60,131,9,0.0687022900763359,39,338431,0.00011523767030798,11.523767030798,9,19,122,0.321428571428571,0.0687022900763359,0.113207547169811,0.961196205082068,0.0388037949179323,0,NaN,NaN,0.116847898667876,-1.64140194953972,35.4203523045971,330.384594140074
Lognormal,21,15,1e-05,216,2,60,131,7,0.0534351145038168,286,9394273,3.0444080132651e-05,3.0444080132651,7,59,124,0.106060606060606,0.0534351145038168,0.0710659898477157,0,1,0,0.341829171937382,0.0700239924595283,0.116847898667876,-1.64140194953972,10.5376399788252,302.455642577093
Weibull,21,15,1e-05,216,2,60,131,61,0.465648854961832,12197,9394273,0.0012983442146082,129.83442146082,61,2944,70,0.0202995008319468,0.465648854961832,0.0389030612244898,0,1,0,3.75204281325767,0.724475950141346,0.116847898667876,-1.64140194953972,13.3722563744568,305.627863147095
BurrXII,31,21,1e-05,520,3,60,131,30,0.229007633587786,395,3847724,0.000102658090860987,10.2658090860987,30,134,101,0.182926829268293,0.229007633587786,0.203389830508475,0.573007496577924,0.426992503422076,0,2.83320274085602,3.83336369669927,0.119228652984883,-1.84515150834728,373.835057553944,691.983921490672
CA-CFAR,31,21,1e-05,520,0,60,131,24,0.183206106870229,497,9394273,5.29045728179285e-05,5.29045728179285,24,67,107,0.263736263736264,0.183206106870229,0.216216216216216,0,1,0,NaN,NaN,0.119228652984883,-1.84515150834728,0,303.241499380704
G0,31,21,1e-05,520,3,60,131,25,0.190839694656489,97,1757950,5.51779060837908e-05,5.51779060837908,25,29,106,0.462962962962963,0.190839694656489,0.27027027027027,0.793983070494265,0.206016929505735,0,9.81995345970197,20.2010026432719,0.119228652984883,-1.84515150834728,4131.57871742453,4652.59198972593
G0-L1,31,21,1e-05,520,2,60,131,9,0.0687022900763359,19,348699,5.44882549132633e-05,5.44882549132633,9,9,122,0.5,0.0687022900763359,0.120805369127517,0.959919020275529,0.0400809797244712,0,8.12737528370364,13.8491512528651,0.119228652984883,-1.84515150834728,55.7950424873631,377.745461535749
GenGamma,31,21,1e-05,520,3,60,131,83,0.633587786259542,42340,9148065,0.00462830117625968,462.830117625968,83,22282,48,0.00371115582383188,0.633587786259542,0.00737908961593172,0.0243752434807363,0.975624756519264,0,0.298490876377073,0.49829424560208,0.119228652984883,-1.84515150834728,207.902475822891,1560.0969445652
GenGamma-exact,31,21,1e-05,520,3,60,131,73,0.557251908396947,15702,5761311,0.00272542134941162,272.542134941162,73,8356,58,0.00866057658085182,0.557251908396947,0.0170560747663551,0.372733122559426,0.627266877440574,0,0.560935800677921,0.900101752721699,0.119228652984883,-1.84515150834728,385.051525855403,1257.95861142378
K,31,21,1e-05,520,2,60,131,10,0.0763358778625954,29,348699,8.31662838149808e-05,8.31662838149808,10,12,121,0.454545454545455,0.0763358778625954,0.130718954248366,0.959919020275529,0.0400809797244712,0,NaN,NaN,0.119228652984883,-1.84515150834728,42.4360593505122,339.394324276221
Lognormal,31,21,1e-05,520,2,60,131,18,0.137404580152672,1203,9394273,0.000128056742655871,12.8056742655871,18,112,113,0.138461538461538,0.137404580152672,0.137931034482759,0,1,0,0.345294991076904,0.0499535685833376,0.119228652984883,-1.84515150834728,10.4181288292536,304.138774403747
Weibull,31,21,1e-05,520,2,60,131,89,0.679389312977099,10619,9394273,0.00113036953471546,113.036953471546,89,2144,42,0.0398566950291088,0.679389312977099,0.0752961082910321,0,1,0,3.71436047806714,0.515183323567496,0.119228652984883,-1.84515150834728,13.8095866686764,307.261834063934
BurrXII,41,27,1e-05,952,3,60,131,36,0.274809160305344,308,3737682,8.24040140386475e-05,8.24040140386475,36,100,95,0.264705882352941,0.274809160305344,0.269662921348315,0.581679630526794,0.418320369473206,0,2.52292340687254,3.16919051181793,0.119847166304702,-1.90016669644414,357.191187360799,669.349202549918
CA-CFAR,41,27,1e-05,952,0,60,131,31,0.236641221374046,550,9394273,5.85463079474058e-05,5.85463079474058,31,58,100,0.348314606741573,0.236641221374046,0.281818181818182,0,1,0,NaN,NaN,0.119847166304702,-1.90016669644414,0,298.433872386974
G0,41,27,1e-05,952,3,60,131,23,0.175572519083969,206,1799233,0.000114493231282441,11.4493231282441,23,35,108,0.396551724137931,0.175572519083969,0.243386243386243,0.787974071774969,0.212025928225031,0,9.60302371679256,16.6552120145661,0.119847166304702,-1.90016669644414,4003.75684635364,4521.9045452413
G0-L1,41,27,1e-05,952,2,60,131,8,0.0610687022900763,9,358576,2.50992816027843e-05,2.50992816027843,8,4,123,0.666666666666667,0.0610687022900763,0.111888111888112,0.958739805579015,0.0412601944209848,0,8.00904665970813,12.7983430960731,0.119847166304702,-1.90016669644414,50.0188540306901,369.386764980165
GenGamma,41,27,1e-05,952,3,60,131,90,0.687022900763359,46765,9203909,0.00508099330404071,508.099330404071,90,23285,41,0.00385026737967914,0.687022900763359,0.00765761933123458,0.0182092956591603,0.98179070434084,0,0.263454305189235,0.344916409430268,0.119847166304702,-1.90016669644414,217.040049289897,1576.3472154131
GenGamma-exact,41,27,1e-05,952,3,60,131,79,0.603053435114504,15072,5546807,0.00271723894485602,271.723894485602,79,6980,52,0.0111913868819946,0.603053435114504,0.0219749652294854,0.393572715335835,0.606427284664165,0,0.73857398431715,0.895307057353129,0.119847166304702,-1.90016669644414,362.198433029807,1202.20864177227
K,41,27,1e-05,952,2,60,131,10,0.0763358778625954,22,358576,6.13537994734728e-05,6.13537994734728,10,7,121,0.588235294117647,0.0763358778625954,0.135135135135135,0.958739805579015,0.0412601944209848,0,NaN,NaN,0.119847166304702,-1.90016669644414,38.0313312901285,330.79170597407
Lognormal,41,27,1e-05,952,2,60,131,22,0.16793893129771,2362,9394273,0.00025142978067595,25.142978067595,22,92,109,0.192982456140351,0.16793893129771,0.179591836734694,0,1,0,0.346188337368837,0.0410245405456887,0.119847166304702,-1.90016669644414,10.5641344429177,300.476754722532
Weibull,41,27,1e-05,952,2,60,131,95,0.725190839694656,10119,9394273,0.00107714561839964,107.714561839964,95,1743,36,0.0516866158868335,0.725190839694656,0.0964956830878619,0,1,0,3.70479957808441,0.41006762203633,0.119847166304702,-1.90016669644414,13.9291810360386,303.762213901137
BurrXII,51,41,1e-05,920,3,60,131,46,0.351145038167939,367,3801048,9.65523192551107e-05,9.65523192551107,46,116,85,0.283950617283951,0.351145038167939,0.313993174061433,0.574245195075352,0.425754804924648,0,2.30033616903971,3.16748165084824,0.120487158112576,-1.87180061084232,376.04055785462,683.573338642628
CA-CFAR,51,41,1e-05,920,0,60,131,36,0.274809160305344,1489,9394273,0.000158500822788522,15.8500822788522,36,127,95,0.220858895705521,0.274809160305344,0.244897959183673,0,1,0,NaN,NaN,0.120487158112576,-1.87180061084232,0,292.984989903081
G0,51,41,1e-05,920,3,60,131,33,0.251908396946565,272,1860999,0.000146158058118247,14.6158058118247,33,47,98,0.4125,0.251908396946565,0.312796208530806,0.780369180318625,0.219630819681375,0,8.84094989946898,16.3913258835964,0.120487158112576,-1.87180061084232,3966.61980464832,4487.73493552546
G0-L1,51,41,1e-05,920,2,60,131,9,0.0687022900763359,13,374490,3.47138775401212e-05,3.47138775401212,9,7,122,0.5625,0.0687022900763359,0.122448979591837,0.957044541698751,0.0429554583012488,0,8.71324510713931,12.9152247111983,0.120487158112576,-1.87180061084232,60.6822256889367,372.896069613346
GenGamma,51,41,1e-05,920,3,60,131,100,0.763358778625954,46983,9200865,0.00510636771651361,510.636771651361,100,23298,31,0.00427386956150098,0.763358778625954,0.00850014875260317,0.0180986341787877,0.981901365821212,0,0.274809204082609,0.385501471745759,0.120487158112576,-1.87180061084232,207.736695581728,1540.43371448122
GenGamma-exact,51,41,1e-05,920,3,60,131,91,0.694656488549618,15785,5621300,0.00280806930781136,280.806930781136,91,7351,40,0.0122278957269551,0.694656488549618,0.024032747920243,0.385502164418718,0.614497835581282,0,0.764850569215269,0.955843301341821,0.120487158112576,-1.87180061084232,375.820509211741,1220.74221115287
K,51,41,1e-05,920,2,60,131,10,0.0763358778625954,23,374490,6.14168602632914e-05,6.14168602632914,10,9,121,0.526315789473684,0.0763358778625954,0.133333333333333,0.957044541698751,0.0429554583012488,0,NaN,NaN,0.120487158112576,-1.87180061084232,39.004656971586,325.269664649988
Lognormal,51,41,1e-05,920,2,60,131,26,0.198473282442748,3013,9394273,0.000320727319719152,32.0727319719152,26,103,105,0.201550387596899,0.198473282442748,0.2,0,1,0,0.347109737888849,0.0409093051082585,0.120487158112576,-1.87180061084232,9.82118681260154,292.916647292525
Weibull,51,41,1e-05,920,2,60,131,100,0.763358778625954,11798,9394273,0.00125587152938817,125.587152938817,100,1916,31,0.0496031746031746,0.763358778625954,0.0931532370749883,0,1,0,3.69500147147882,0.421434928645709,0.120487158112576,-1.87180061084232,12.7620827290942,295.881083441542
BurrXII,61,49,1e-05,1320,3,60,131,49,0.374045801526718,336,3783507,8.88064961951967e-05,8.88064961951967,49,125,82,0.281609195402299,0.374045801526718,0.321311475409836,0.575211203672696,0.424788796327304,0,2.14565997569136,2.59848719961944,0.120859912683503,-1.87387082722363,386.428759485918,717.158946708263
CA-CFAR,61,49,1e-05,1320,0,60,131,41,0.312977099236641,1900,9394273,0.000202250882000129,20.2250882000129,41,110,90,0.271523178807947,0.312977099236641,0.290780141843972,0,1,0,NaN,NaN,0.120859912683503,-1.87387082722363,0,316.858124797352
G0,61,49,1e-05,1320,3,60,131,34,0.259541984732824,235,1898377,0.000123789953207398,12.3789953207398,34,45,97,0.430379746835443,0.259541984732824,0.323809523809524,0.775708525348718,0.224291474651282,0,7.83782044332114,13.3272240424506,0.120859912683503,-1.87387082722363,4203.84218619793,4757.63500864269
G0-L1,61,49,1e-05,1320,2,60,131,8,0.0610687022900763,10,383144,2.60998475768902e-05,2.60998475768901,8,2,123,0.8,0.0610687022900763,0.113475177304965,0.95629983720312,0.0437001627968797,0,9.41912835064132,12.5954591902057,0.120859912683503,-1.87387082722363,59.7191878068461,397.749281232339
GenGamma,61,49,1e-05,1320,3,60,131,102,0.778625954198473,50000,9225542,0.00541973577270582,541.973577270582,102,23993,29,0.00423324341149616,0.778625954198473,0.00842070502765624,0.0154921421698848,0.984507857830115,0,0.272717863047107,0.352214670528147,0.120859912683503,-1.87387082722363,220.835820765106,1612.80622976702
GenGamma-exact,61,49,1e-05,1320,3,60,131,89,0.679389312977099,15532,5562883,0.00279207741741108,279.207741741108,89,6785,42,0.0129473377945883,0.679389312977099,0.0254104211277659,0.391242801744903,0.608757198255097,0,0.673522857614223,0.913800242204891,0.120859912683503,-1.87387082722363,392.579812882717,1269.7602360223
K,61,49,1e-05,1320,2,60,131,9,0.0687022900763359,17,383144,4.43697408807133e-05,4.43697408807133,9,4,122,0.692307692307692,0.0687022900763359,0.125,0.95629983720312,0.0437001627968797,0,NaN,NaN,0.120859912683503,-1.87387082722363,38.9403296194274,348.105188119537
Lognormal,61,49,1e-05,1320,2,60,131,30,0.229007633587786,4074,9394273,0.00043366847014133,43.366847014133,30,90,101,0.25,0.229007633587786,0.239043824701195,0,1,0,0.347645253147904,0.0373849795842907,0.120859912683503,-1.87387082722363,11.0889890484347,317.341682574267
Weibull,61,49,1e-05,1320,2,60,131,105,0.801526717557252,12608,9394273,0.0013420942738198,134.20942738198,105,1902,26,0.0523168908819133,0.801526717557252,0.09822263797942,0,1,0,3.6893309274944,0.362011498071689,0.120859912683503,-1.87387082722363,13.8945312284641,319.928965293916
BurrXII,71,57,1e-05,1792,3,60,131,51,0.389312977099237,361,3791086,9.52233739883506e-05,9.52233739883506,51,106,80,0.32484076433121,0.389312977099237,0.354166666666667,0.573958553259213,0.426041446740787,0,2.27206218644891,1.6275789996248,0.121185042204771,-1.85872244689562,388.878774459919,751.183715859511
CA-CFAR,71,57,1e-05,1792,0,60,131,44,0.33587786259542,1985,9394273,0.000211298947773819,21.1298947773819,44,96,87,0.314285714285714,0.33587786259542,0.324723247232472,0,1,0,NaN,NaN,0.121185042204771,-1.85872244689562,0,348.800753620312
