Detector,Sli,Guard,Pfa,N,NMoments,Images,ShipsTotal,ShipsDetected,Pd_pooled,FalsePixels,BackgroundPixels,Pfa_pooled,PfaRatio,TP,FP,FN,Precision_pooled,Recall_pooled,F1_pooled,FractionInvalid,CoverageFraction,MaxLogMismatchPct,MedianShape,IQRShape,MedianC2,MedianSkew,EstMsPerMP,TotalMsPerMP,Pfa_CI_Lo,Pfa_CI_Hi,Ratio_CI_Lo,Ratio_CI_Hi,CI_Width
GenGamma-exact,151,109,0.0001,10920,3,60,131,82,0.625954198473282,18730,5650792,0.00331457961998955,33.1457961998955,82,5435,49,0.014863150262824,0.625954198473282,0.0290368271954674,0.379133597023625,0.620866402976375,0,0.771739515440345,1.29744962515524,0.123515219193528,-1.50785143969391,376.887569332122,1312.1580047869,0.0032673557696697,0.00336231352899959,32.673557696697,33.6231352899959,9.49577593298838e-05
K,151,109,0.0001,10920,2,60,131,13,0.099236641221374,82,447358,0.00018329838742126,1.8329838742126,13,14,118,0.481481481481481,0.099236641221374,0.164556962025316,0.95107826714116,0.0489217328588396,0,NaN,NaN,0.123515219193528,-1.50785143969391,36.9427697730932,408.855808430149,0.000145785218937712,0.000227516598485382,1.45785218937712,2.27516598485382,8.17313795476709e-05
Lognormal,151,109,0.0001,10920,2,60,131,49,0.374045801526718,6000,9394273,0.000638686995789882,6.38686995789882,49,200,82,0.196787148594378,0.374045801526718,0.257894736842105,0,1,0,0.351446991357073,0.0323841603151296,0.123515219193528,-1.50785143969391,10.1410447931201,379.471284088998,0.000622632306622479,0.0006550507270075,6.22632306622479,6.550507270075,3.24184203850214e-05
Weibull,151,109,0.0001,10920,2,60,131,121,0.923664122137405,24219,9394273,0.00257806005850586,25.7806005850586,121,2792,10,0.0415379334019911,0.923664122137405,0.0795006570302234,0,1,0,3.64934759758356,0.296005456877378,0.123515219193528,-1.50785143969391,13.3613964527793,382.452228567232,0.00254573352942329,0.0026106937588139,25.4573352942329,26.106937588139,6.49602293906048e-05
BurrXII,11,7,0.001,72,3,60,131,9,0.0687022900763359,7236,5292999,0.00136708886587736,1.36708886587736,9,4420,122,0.00203206141341161,0.0687022900763359,0.00394736842105263,0.434744553846647,0.565255446153353,0,2.21651049531547,2.5867227027844,0.106605371991147,-1.01254572092482,460.338806671446,810.71570524633,0.00133579007719985,0.00139893514552154,1.33579007719985,1.39893514552154,6.31450683216974e-05
CA-CFAR,11,7,0.001,72,0,60,131,10,0.0763358778625954,2582,9394273,0.000274848303854912,0.274848303854912,10,745,121,0.0132450331125828,0.0763358778625954,0.0225733634311512,0,1,0.0164945496270797,NaN,NaN,0.106605371991147,-1.01254572092482,0,355.319692065048,0.000264349462082729,0.000285657115198084,0.264349462082729,0.285657115198084,2.13076531153546e-05
G0,11,7,0.001,72,3,60,131,5,0.0381679389312977,1542,2167492,0.000711421310897572,0.711421310897572,5,1102,126,0.004516711833785,0.0381679389312977,0.00807754442649434,0.757605776394923,0.242394223605077,0,21.7412534662589,37.6446792809999,0.106605371991147,-1.01254572092482,4106.18074134361,4681.90796341205,0.000676363460955688,0.000747824044410414,0.676363460955688,0.747824044410414,7.14605834547258e-05
G0-L1,11,7,0.001,72,2,60,131,3,0.0229007633587786,168,323910,0.000518662591460591,0.518662591460591,3,116,128,0.0252100840336134,0.0229007633587786,0.024,0.963735159831751,0.0362648401682493,0,7.13157585191383,11.5667174998825,0.106605371991147,-1.01254572092482,57.9947071404713,403.666711084162,0.000443213106300504,0.000603268805905183,0.443213106300504,0.603268805905183,0.000160055699604679
GenGamma,11,7,0.001,72,3,60,131,60,0.458015267175573,61524,8774453,0.00701171913508455,7.01171913508455,60,33547,71,0.00178534233939358,0.458015267175573,0.00355682020273875,0.0649385536279963,0.935061446372004,0,1.25000012225835,2.74848935269421,0.106605371991147,-1.01254572092482,231.585291629986,1635.22835845938,0.00695661426499394,0.00706714968068744,6.95661426499394,7.06714968068743,0.000110535415693493
GenGamma-exact,11,7,0.001,72,3,60,131,53,0.404580152671756,42209,7095197,0.00594895391910894,5.94895391910894,53,22878,78,0.00231128167110026,0.404580152671756,0.00459630561096176,0.241134095958033,0.758865904041967,0,1.68734250963133,3.31623818074366,0.106605371991147,-1.01254572092482,432.117615032212,1519.53629174659,0.0058925015220662,0.0060058100529983,5.8925015220662,6.0058100529983,0.000113308530932094
K,11,7,0.001,72,2,60,131,7,0.0534351145038168,245,323910,0.000756382945880028,0.756382945880028,7,135,124,0.0492957746478873,0.0534351145038168,0.0512820512820513,0.963735159831751,0.0362648401682493,0,NaN,NaN,0.106605371991147,-1.01254572092482,37.632260375152,956.333482397201,0.000664657186326433,0.00085722190186989,0.664657186326432,0.85722190186989,0.000192564715543458
Lognormal,11,7,0.001,72,2,60,131,5,0.0381679389312977,3264,9394273,0.000347445725709696,0.347445725709696,5,1759,126,0.00283446712018141,0.0381679389312977,0.00527704485488127,0,1,0,0.326504369629252,0.116066637523342,0.106605371991147,-1.01254572092482,11.5401855070184,331.171262317143,0.000335629278263621,0.000359571872100064,0.335629278263621,0.359571872100064,2.39425938364437e-05
Weibull,11,7,0.001,72,2,60,131,73,0.557251908396947,52903,9394273,0.00563140968971202,5.63140968971202,73,21648,58,0.00336080290962663,0.557251908396947,0.00668131063518214,0,1,0,3.9281344478242,1.27087383676689,0.106605371991147,-1.01254572092482,16.8387974654774,337.325550805553,0.00558365701030638,0.00567946744090602,5.58365701030638,5.67946744090602,9.58104305996401e-05
BurrXII,15,11,0.001,104,3,60,131,25,0.190839694656489,7240,4889441,0.00148074186803768,1.48074186803768,25,3637,106,0.00682687056253413,0.190839694656489,0.0131821776957553,0.473724706242757,0.526275293757243,0,2.36655954003704,2.66413625550407,0.112020641834398,-1.22699172439767,437.791237561931,763.501249151048,0.00144685223858495,0.00151522404091852,1.44685223858495,1.51522404091852,6.83718023335627e-05
CA-CFAR,15,11,0.001,104,0,60,131,21,0.16030534351145,3953,9394273,0.0004207882823929,0.4207882823929,21,734,110,0.0278145695364238,0.16030534351145,0.0474040632054176,0,1,0,NaN,NaN,0.112020641834398,-1.22699172439767,0,319.231870666238,0.000407774609543554,0.000434111442869589,0.407774609543554,0.434111442869589,2.63368333260347e-05
G0,15,11,0.001,104,3,60,131,13,0.099236641221374,1581,2013339,0.000785262690485805,0.785262690485805,13,979,118,0.0131048387096774,0.099236641221374,0.0231522707034728,0.771742230636284,0.228257769363716,0,17.6639209845974,38.1475520655133,0.112020641834398,-1.22699172439767,4395.84060838862,4936.97524551589,0.000747041676530116,0.000824931193820318,0.747041676530116,0.824931193820318,7.78895172902019e-05
G0-L1,15,11,0.001,104,2,60,131,9,0.0687022900763359,301,333669,0.000902091593765079,0.902091593765079,9,144,122,0.0588235294117647,0.0687022900763359,0.0633802816901408,0.962095699374802,0.0379043006251978,0,7.69116968845371,13.9951299017126,0.112020641834398,-1.22699172439767,56.9747170829169,379.022937839743,0.000803088085617676,0.0010099212074654,0.803088085617676,1.0099212074654,0.000206833121847727
GenGamma,15,11,0.001,104,3,60,131,64,0.488549618320611,70311,8834888,0.00795833518206456,7.95833518206456,64,35765,67,0.00178626252477044,0.488549618320611,0.003559510567297,0.0579168992907136,0.942083100709286,0,0.970062834510229,2.24609115016942,0.112020641834398,-1.22699172439767,218.369245450769,1617.32316661585,0.00789984984481557,0.00801714331752615,7.89984984481557,8.01714331752614,0.000117293472710576
GenGamma-exact,15,11,0.001,104,3,60,131,63,0.480916030534351,44366,6710384,0.0066115441381596,6.6115441381596,63,21862,68,0.00287343215507412,0.480916030534351,0.00571273122959739,0.279336795285385,0.720663204714615,0,1.37025846123705,2.56518677100664,0.112020641834398,-1.22699172439767,429.366403667242,1471.21451892471,0.00655036493089737,0.00667314964538762,6.55036493089737,6.67314964538762,0.000122784714490256
K,15,11,0.001,104,2,60,131,10,0.0763358778625954,493,333669,0.00147751214526971,1.47751214526971,10,185,121,0.0512820512820513,0.0763358778625954,0.0613496932515337,0.962095699374802,0.0379043006251978,0,NaN,NaN,0.112020641834398,-1.22699172439767,39.7473445463065,340.690555789779,0.00135003419413459,0.00161376972095461,1.35003419413459,1.61376972095461,0.000263735526820015
Lognormal,15,11,0.001,104,2,60,131,17,0.129770992366412,4944,9394273,0.000526278084530863,0.526278084530863,17,1459,114,0.0115176151761518,0.129770992366412,0.0211574362165526,0,1,0,0.334688413912601,0.0952429842737063,0.112020641834398,-1.22699172439767,10.5206635495363,306.304517404949,0.000511713068036435,0.000541152348666245,0.511713068036435,0.541152348666245,2.94392806298103e-05
Weibull,15,11,0.001,104,2,60,131,96,0.732824427480916,52360,9394273,0.00557360851659303,5.57360851659303,96,18038,35,0.00529392301753612,0.732824427480916,0.0105119080208048,0,1,0,3.83221855717613,1.01500170396048,0.112020641834398,-1.22699172439767,13.2741842081968,308.347867840578,0.00552610068264435,0.00562142146059652,5.52610068264435,5.62142146059652,9.53207779521657e-05
BurrXII,17,13,0.001,120,3,60,131,31,0.236641221374046,6514,4750623,0.00137118857884534,1.37118857884534,31,3164,100,0.00970266040688576,0.236641221374046,0.0186410102224895,0.486851288364118,0.513148711635882,0,2.46877290096519,2.85549108316645,0.113412183259562,-1.32908202518665,433.869557569495,750.378646148488,0.00133811216155443,0.00140487511903692,1.33811216155443,1.40487511903692,6.67629574824921e-05
CA-CFAR,17,13,0.001,120,0,60,131,30,0.229007633587786,4379,9394273,0.000466135059093982,0.466135059093982,30,676,101,0.0424929178470255,0.229007633587786,0.0716845878136201,0,1,0,NaN,NaN,0.113412183259562,-1.32908202518665,0,303.820268712326,0.000452433089292124,0.000480146406019192,0.452433089292124,0.480146406019192,2.77133167270681e-05
G0,17,13,0.001,120,3,60,131,22,0.16793893129771,1483,1971202,0.000752332840571387,0.752332840571387,22,862,109,0.0248868778280543,0.16793893129771,0.0433497536945813,0.775174514783428,0.224825485216572,0,17.3333427273551,32.557698687315,0.113412183259562,-1.32908202518665,4021.6555472095,4555.38527808629,0.000714538714805685,0.000791605898078307,0.714538714805685,0.791605898078307,7.70671832726228e-05
G0-L1,17,13,0.001,120,2,60,131,13,0.099236641221374,296,338662,0.000874027791721539,0.874027791721539,13,146,118,0.0817610062893082,0.099236641221374,0.0896551724137931,0.961357233405277,0.0386427665947232,0,8.07431230250783,12.2644858092096,0.113412183259562,-1.32908202518665,58.9479981388341,376.403397824,0.000777320051476185,0.000979433374792596,0.777320051476185,0.979433374792596,0.000202113323316411
GenGamma,17,13,0.001,120,3,60,131,79,0.603053435114504,72066,8868708,0.00812587357707571,8.12587357707571,79,36703,52,0.00214778967973465,0.603053435114504,0.00428033484138379,0.0541617299654711,0.945838270034529,0,0.83182635756271,2.05626145813226,0.113412183259562,-1.32908202518665,215.292246837698,1628.61630970915,0.00806689226179002,0.00818517634529117,8.06689226179002,8.18517634529117,0.00011828408350115
GenGamma-exact,17,13,0.001,120,3,60,131,79,0.603053435114504,43147,6592308,0.00654505220326477,6.54505220326477,79,21282,52,0.00369832872992837,0.603053435114504,0.00735157267820584,0.290870928238581,0.709129071761419,0,1.30426129309281,2.2953893642294,0.113412183259562,-1.32908202518665,429.85211470449,1463.4171055625,0.0064836386175366,0.00660689979281792,6.4836386175366,6.60689979281792,0.000123261175281316
K,17,13,0.001,120,2,60,131,15,0.114503816793893,524,338662,0.00154726541507462,1.54726541507462,15,174,116,0.0793650793650794,0.114503816793893,0.09375,0.961357233405277,0.0386427665947232,0,NaN,NaN,0.113412183259562,-1.32908202518665,39.8465609571877,334.074887065656,0.00141769473582986,0.0016854812200077,1.41769473582986,1.6854812200077,0.000267786484177841
Lognormal,17,13,0.001,120,2,60,131,20,0.152671755725191,5164,9394273,0.000549696607709825,0.549696607709825,20,1200,111,0.0163934426229508,0.152671755725191,0.0296076980014804,0,1,0,0.336761620808461,0.089647659757417,0.113412183259562,-1.32908202518665,11.1382019693698,301.419882748213,0.000534809000308003,0.0005648934165981,0.534809000308003,0.5648934165981,3.0084416290097e-05
Weibull,17,13,0.001,120,2,60,131,108,0.824427480916031,49810,9394273,0.00530216654338234,5.30216654338234,108,16208,23,0.00661926942878156,0.824427480916031,0.0131330941813097,0,1,0,3.80860721437862,0.952896383419736,0.113412183259562,-1.32908202518665,13.4698916473159,303.374949510206,0.00525582618894265,0.00534881218708727,5.25582618894265,5.34881218708727,9.29859981446159e-05
BurrXII,21,15,0.001,216,3,60,131,36,0.274809160305344,4955,4257840,0.00116373560302877,1.16373560302877,36,2154,95,0.0164383561643836,0.274809160305344,0.031021111589832,0.535041484492409,0.464958515507591,0,2.63736250025282,3.42245971143126,0.116847898667876,-1.64140194953972,400.913887374498,718.869842070317,0.00113157404785473,0.00119657859246858,1.13157404785473,1.19657859246858,6.50045446138532e-05
CA-CFAR,21,15,0.001,216,0,60,131,39,0.297709923664122,4542,9394273,0.000483486055812941,0.483486055812941,39,530,92,0.0685413005272408,0.297709923664122,0.111428571428571,0,1,0,NaN,NaN,0.116847898667876,-1.64140194953972,0,304.755543059017,0.000469529650999465,0.000497751798721637,0.469529650999465,0.497751798721637,2.82221477221722e-05
G0,21,15,0.001,216,3,60,131,30,0.229007633587786,1294,1809256,0.000715211114402826,0.715211114402826,30,641,101,0.0447093889716841,0.229007633587786,0.0748129675810474,0.791157804953127,0.208842195046873,0,14.0295863228012,29.418530243011,0.116847898667876,-1.64140194953972,4228.07091071157,4740.22105141726,0.000676781418718355,0.000755253223360791,0.676781418718355,0.755253223360791,7.84718046424355e-05
G0-L1,21,15,0.001,216,2,60,131,16,0.122137404580153,244,338431,0.00072097414243967,0.72097414243967,16,82,115,0.163265306122449,0.122137404580153,0.139737991266376,0.961196205082068,0.0388037949179323,0,10.3175322661196,12.6266353626828,0.116847898667876,-1.64140194953972,52.9852666022353,374.188109030701,0.000633367906455463,0.000817303544406909,0.633367906455463,0.817303544406909,0.000183935637951446
GenGamma,21,15,0.001,216,3,60,131,83,0.633587786259542,81821,8992204,0.00909910406836856,9.09910406836856,83,40117,48,0.00206467661691542,0.633587786259542,0.00411594059160447,0.0408759170055819,0.959124082994418,0,0.463827020493733,1.33863082231755,0.116847898667876,-1.64140194953972,219.263951124527,1679.27936305935,0.00903714402147491,0.00916138050169949,9.03714402147491,9.16138050169949,0.00012423648022458
GenGamma-exact,21,15,0.001,216,3,60,131,81,0.618320610687023,43546,6213140,0.00700869447654487,7.00869447654487,81,21162,50,0.00381302075977969,0.618320610687023,0.00757930195564705,0.328426784754944,0.671573215245056,0,1.08732730114929,1.84650549567952,0.116847898667876,-1.64140194953972,407.800773280515,1394.04981354534,0.00694324682795255,0.00707460217875877,6.94324682795255,7.07460217875877,0.000131355350806213
K,21,15,0.001,216,2,60,131,19,0.145038167938931,535,338431,0.00158082445166075,1.58082445166075,19,110,112,0.147286821705426,0.145038167938931,0.146153846153846,0.961196205082068,0.0388037949179323,0,NaN,NaN,0.116847898667876,-1.64140194953972,35.4203523045971,331.549653611148,0.00144978390430823,0.00172051415800457,1.44978390430823,1.72051415800457,0.000270730253696343
Lognormal,21,15,0.001,216,2,60,131,25,0.190839694656489,4859,9394273,0.000517230018757173,0.517230018757173,25,899,106,0.0270562770562771,0.190839694656489,0.0473933649289099,0,1,0,0.341829171937382,0.0700239924595283,0.116847898667876,-1.64140194953972,10.5376399788252,303.859037800537,0.000502791560489612,0.000531977743131161,0.502791560489612,0.531977743131161,2.91861826415494e-05
Weibull,21,15,0.001,216,2,60,131,114,0.870229007633588,41092,9394273,0.00437415433849964,4.37415433849964,114,12668,17,0.00891879205132217,0.870229007633588,0.0176566251064818,0,1,0,3.75204281325767,0.724475950141346,0.116847898667876,-1.64140194953972,13.3722563744568,306.067232277185,0.00433205398893124,0.00441656059643564,4.33205398893124,4.41656059643564,8.45066075043947e-05
BurrXII,31,21,0.001,520,3,60,131,58,0.442748091603053,3162,3847724,0.000821784514689723,0.821784514689723,58,1273,73,0.0435762584522915,0.442748091603053,0.079343365253078,0.573007496577924,0.426992503422076,0,2.83320274085602,3.83336369669927,0.119228652984883,-1.84515150834728,373.835057553944,692.530537548439,0.000793399191293821,0.000850925326276851,0.793399191293821,0.850925326276851,5.75261349830299e-05
CA-CFAR,31,21,0.001,520,0,60,131,57,0.435114503816794,5329,9394273,0.000567260500094047,0.567260500094047,57,483,74,0.105555555555556,0.435114503816794,0.169895678092399,0,1,0,NaN,NaN,0.119228652984883,-1.84515150834728,0,307.307114944261,0.000552135443656116,0.0005826947246205,0.552135443656116,0.5826947246205,3.0559280964384e-05
G0,31,21,0.001,520,3,60,131,47,0.358778625954198,1163,1757950,0.000661566028612873,0.661566028612873,47,507,84,0.0848375451263538,0.358778625954198,0.137226277372263,0.793983070494265,0.206016929505735,0,9.81995345970197,20.2010026432719,0.119228652984883,-1.84515150834728,4131.57871742453,4646.71606474719,0.000624097474636904,0.000700695073863576,0.624097474636904,0.700695073863576,7.65975992266718e-05
G0-L1,31,21,0.001,520,2,60,131,18,0.137404580152672,144,348699,0.000412963616184732,0.412963616184732,18,42,113,0.3,0.137404580152672,0.18848167539267,0.959919020275529,0.0400809797244712,0,8.12737528370364,13.8491512528651,0.119228652984883,-1.84515150834728,55.7950424873631,377.360121556227,0.000348280826084266,0.000486170896459117,0.348280826084266,0.486170896459117,0.000137890070374851
GenGamma,31,21,0.001,520,3,60,131,93,0.709923664122137,90851,9148065,0.00993117123675881,9.93117123675881,93,41629,38,0.00222903983509899,0.709923664122137,0.00444412586911332,0.0243752434807363,0.975624756519264,0,0.298490876377073,0.49829424560208,0.119228652984883,-1.84515150834728,207.902475822891,1715.92502451544,0.0098670153014372,0.00999563762240413,9.8670153014372,9.99563762240413,0.000128622320966928
GenGamma-exact,31,21,0.001,520,3,60,131,84,0.641221374045801,39806,5761311,0.0069091913281543,6.9091913281543,84,17703,47,0.00472255017709563,0.641221374045801,0.00937604643375377,0.372733122559426,0.627266877440574,0,0.560935800677921,0.900101752721699,0.119228652984883,-1.84515150834728,385.051525855403,1338.47670250337,0.00684171367984281,0.00697716524727135,6.84171367984281,6.97716524727135,0.000135451567428541
K,31,21,0.001,520,2,60,131,20,0.152671755725191,370,348699,0.00106108706936355,1.06108706936355,20,74,111,0.212765957446809,0.152671755725191,0.177777777777778,0.959919020275529,0.0400809797244712,0,NaN,NaN,0.119228652984883,-1.84515150834728,42.4360593505122,340.368596560047,0.000955759350479935,0.00117484219233346,0.955759350479935,1.17484219233346,0.000219082841853524
Lognormal,31,21,0.001,520,2,60,131,37,0.282442748091603,5954,9394273,0.000633790395488826,0.633790395488826,37,683,94,0.0513888888888889,0.282442748091603,0.0869565217391304,0,1,0,0.345294991076904,0.0499535685833376,0.119228652984883,-1.84515150834728,10.4181288292536,304.813431434626,0.00061779771802944,0.000650092123168379,0.61779771802944,0.650092123168379,3.22944051389394e-05
Weibull,31,21,0.001,520,2,60,131,117,0.893129770992366,34249,9394273,0.00364573181980128,3.64573181980128,117,9815,14,0.0117801047120419,0.893129770992366,0.0232535029315314,0,1,0,3.71436047806714,0.515183323567496,0.119228652984883,-1.84515150834728,13.8095866686764,308.09041280081,0.00360729126434743,0.00368447878141773,3.60729126434743,3.68447878141773,7.71875170702992e-05
BurrXII,41,27,0.001,952,3,60,131,63,0.480916030534351,2523,3737682,0.000675017296816583,0.675017296816583,63,921,68,0.0640243902439024,0.480916030534351,0.113004484304933,0.581679630526794,0.418320369473206,0,2.52292340687254,3.16919051181793,0.119847166304702,-1.90016669644414,357.191187360799,670.441768923127,0.000648940681976902,0.00070187242423908,0.648940681976902,0.70187242423908,5.29317422621786e-05
CA-CFAR,41,27,0.001,952,0,60,131,64,0.488549618320611,5696,9394273,0.000606326854669861,0.606326854669861,64,405,67,0.136460554371002,0.488549618320611,0.213333333333333,0,1,0,NaN,NaN,0.119847166304702,-1.90016669644414,0,302.575996306794,0.000590686520472298,0.000622276286114188,0.590686520472298,0.622276286114188,3.15897656418903e-05
G0,41,27,0.001,952,3,60,131,49,0.374045801526718,1278,1799233,0.000710302667859027,0.710302667859027,49,443,82,0.0995934959349594,0.374045801526718,0.157303370786517,0.787974071774969,0.212025928225031,0,9.60302371679256,16.6552120145661,0.119847166304702,-1.90016669644414,4003.75684635364,4514.59709742588,0.000671901747691598,0.000750325093129476,0.671901747691598,0.750325093129476,7.84233454378779e-05
G0-L1,41,27,0.001,952,2,60,131,14,0.106870229007634,158,358576,0.000440631832582214,0.440631832582214,14,36,117,0.28,0.106870229007634,0.154696132596685,0.958739805579015,0.0412601944209848,0,8.00904665970813,12.7983430960731,0.119847166304702,-1.90016669644414,50.0188540306901,365.067688830789,0.000374615888052714,0.000514926953801842,0.374615888052714,0.514926953801842,0.000140311065749128
GenGamma,41,27,0.001,952,3,60,131,101,0.770992366412214,96343,9203909,0.0104676176176883,10.4676176176883,101,42219,30,0.00238657844990548,0.770992366412214,0.004758427363313,0.0182092956591603,0.98179070434084,0,0.263454305189235,0.344916409430268,0.119847166304702,-1.90016669644414,217.040049289897,1745.52920221497,0.0104019665306511,0.010533576923427,10.4019665306511,10.533576923427,0.000131610392775899
GenGamma-exact,41,27,0.001,952,3,60,131,91,0.694656488549618,36175,5546807,0.00652177009223505,6.52177009223505,91,14352,40,0.0063006300630063,0.694656488549618,0.0124879923150817,0.393572715335835,0.606427284664165,0,0.73857398431715,0.895307057353129,0.119847166304702,-1.90016669644414,362.198433029807,1284.42157758254,0.0064549509405306,0.00658910515351687,6.4549509405306,6.58910515351686,0.000134154212986263
K,41,27,0.001,952,2,60,131,19,0.145038167938931,484,358576,0.0013497835884164,1.3497835884164,19,58,112,0.246753246753247,0.145038167938931,0.182692307692308,0.958739805579015,0.0412601944209848,0,NaN,NaN,0.119847166304702,-1.90016669644414,38.0313312901285,331.390333150982,0.00123226593139531,0.00147547423890557,1.23226593139531,1.47547423890557,0.000243208307510263
Lognormal,41,27,0.001,952,2,60,131,45,0.343511450381679,5931,9394273,0.000631342095338298,0.631342095338298,45,574,86,0.0726978998384491,0.343511450381679,0.12,0,1,0,0.346188337368837,0.0410245405456887,0.119847166304702,-1.90016669644414,10.5641344429177,301.775409954242,0.000615380513834429,0.000647612731044353,0.615380513834429,0.647612731044353,3.2232217209924e-05
Weibull,41,27,0.001,952,2,60,131,120,0.916030534351145,31074,9394273,0.0033077599511958,3.3077599511958,120,8525,11,0.0138808559861191,0.916030534351145,0.0273473108477666,0,1,0,3.70479957808441,0.41006762203633,0.119847166304702,-1.90016669644414,13.9291810360386,304.644707364119,0.00327114313029316,0.00334468341484131,3.27114313029316,3.34468341484131,7.35402845481446e-05
BurrXII,51,41,0.001,920,3,60,131,66,0.50381679389313,2674,3801048,0.000703490195335602,0.703490195335602,66,952,65,0.0648330058939096,0.50381679389313,0.114882506527415,0.574245195075352,0.425754804924648,0,2.30033616903971,3.16748165084824,0.120487158112576,-1.87180061084232,376.04055785462,684.218453357833,0.000677085091702186,0.000730660643627312,0.677085091702186,0.730660643627312,5.3575551925126e-05
CA-CFAR,51,41,0.001,920,0,60,131,65,0.49618320610687,6979,9394273,0.000742899423936264,0.742899423936264,65,444,66,0.12770137524558,0.49618320610687,0.203125,0,1,0,NaN,NaN,0.120487158112576,-1.87180061084232,0,297.176004274898,0.000725577350424531,0.000760530377520868,0.725577350424531,0.760530377520868,3.49530270963368e-05
G0,51,41,0.001,920,3,60,131,50,0.381679389312977,1592,1860999,0.000855454516633271,0.855454516633271,50,483,81,0.0938086303939962,0.381679389312977,0.150602409638554,0.780369180318625,0.219630819681375,0,8.84094989946898,16.3913258835964,0.120487158112576,-1.87180061084232,3966.61980464832,4478.67575321723,0.000813960749630076,0.000898513998199568,0.813960749630076,0.898513998199568,8.45532485694919e-05
G0-L1,51,41,0.001,920,2,60,131,13,0.099236641221374,153,374490,0.000408555635664504,0.408555635664504,13,39,118,0.25,0.099236641221374,0.14207650273224,0.957044541698751,0.0429554583012488,0,8.71324510713931,12.9152247111983,0.120487158112576,-1.87180061084232,60.6822256889367,371.77531321356,0.000346393855454531,0.000478648561669071,0.346393855454531,0.478648561669071,0.000132254706214539
GenGamma,51,41,0.001,920,3,60,131,108,0.824427480916031,95787,9200865,0.010410651607213,10.410651607213,108,42072,23,0.00256045519203414,0.824427480916031,0.00510505542293966,0.0180986341787877,0.981901365821212,0,0.274809204082609,0.385501471745759,0.120487158112576,-1.87180061084232,207.736695581728,1702.27100310413,0.0103451669932235,0.010476444578939,10.3451669932235,10.476444578939,0.000131277585715489
GenGamma-exact,51,41,0.001,920,3,60,131,101,0.770992366412214,37083,5621300,0.00659687260953872,6.59687260953872,101,14833,30,0.00676309093344047,0.770992366412214,0.0134085628941255,0.385502164418718,0.614497835581282,0,0.764850569215269,0.955843301341821,0.120487158112576,-1.87180061084232,375.820509211741,1300.33992387028,0.0065301170208139,0.00666413718259609,6.5301170208139,6.66413718259609,0.000134020161782191
K,51,41,0.001,920,2,60,131,16,0.122137404580153,786,374490,0.00209885444204118,2.09885444204118,16,69,115,0.188235294117647,0.122137404580153,0.148148148148148,0.957044541698751,0.0429554583012488,0,NaN,NaN,0.120487158112576,-1.87180061084232,39.004656971586,326.104214263342,0.00195480807825778,0.00225068955806501,1.95480807825778,2.25068955806501,0.000295881479807232
Lognormal,51,41,0.001,920,2,60,131,68,0.519083969465649,6464,9394273,0.000688078790130966,0.688078790130966,68,599,63,0.101949025487256,0.519083969465649,0.170426065162907,0,1,0,0.347109737888849,0.0409093051082585,0.120487158112576,-1.87180061084232,9.82118681260154,293.990936958467,0.000671411441941502,0.000705055100779147,0.671411441941501,0.705055100779147,3.36436588376455e-05
Weibull,51,41,0.001,920,2,60,131,126,0.961832061068702,33253,9394273,0.00353970977850016,3.53970977850016,126,8345,5,0.0148742769448707,0.961832061068702,0.0292955126714717,0,1,0,3.69500147147882,0.421434928645709,0.120487158112576,-1.87180061084232,12.7620827290942,296.456960954941,0.00350183176990824,0.0035778942668903,3.50183176990824,3.5778942668903,7.60624969820527e-05
BurrXII,61,49,0.001,1320,3,60,131,69,0.526717557251908,2677,3783507,0.000707544614031374,0.707544614031373,69,929,62,0.0691382765531062,0.526717557251908,0.122232063773251,0.575211203672696,0.424788796327304,0,2.14565997569136,2.59848719961944,0.120859912683503,-1.87387082722363,386.428759485918,718.168628162003,0.000681002125425225,0.000734855986620995,0.681002125425225,0.734855986620995,5.38538611957693e-05
CA-CFAR,61,49,0.001,1320,0,60,131,71,0.541984732824427,7116,9394273,0.0007574827770068,0.7574827770068,71,464,60,0.132710280373832,0.541984732824427,0.213213213213213,0,1,0,NaN,NaN,0.120859912683503,-1.87387082722363,0,320.141316291162,0.000739990648038474,0.000775283764918478,0.739990648038474,0.775283764918478,3.52931168800035e-05
G0,61,49,0.001,1320,3,60,131,52,0.396946564885496,1671,1898377,0.000880225582168347,0.880225582168347,52,460,79,0.1015625,0.396946564885496,0.161741835147745,0.775708525348718,0.224291474651282,0,7.83782044332114,13.3272240424506,0.120859912683503,-1.87387082722363,4203.84218619793,4743.02659359729,0.000838539948591296,0.000923445719339681,0.838539948591296,0.923445719339681,8.49057707483852e-05
G0-L1,61,49,0.001,1320,2,60,131,11,0.083969465648855,111,383144,0.000289708308103481,0.289708308103481,11,25,120,0.305555555555556,0.083969465648855,0.131736526946108,0.95629983720312,0.0437001627968797,0,9.41912835064132,12.5954591902057,0.120859912683503,-1.87387082722363,59.7191878068461,394.404487769013,0.000238332206259677,0.000348873209912892,0.238332206259677,0.348873209912892,0.000110541003653216
GenGamma,61,49,0.001,1320,3,60,131,109,0.83206106870229,100038,9225542,0.0108435905445989,10.8435905445989,109,42620,22,0.00255096070584381,0.83206106870229,0.00508632757816146,0.0154921421698848,0.984507857830115,0,0.272717863047107,0.352214670528147,0.120859912683503,-1.87387082722363,220.835820765106,1787.2315407077,0.0107768599204822,0.0109106284221841,10.7768599204822,10.9106284221841,0.000133768501701886
